Training Env Iteration,Time,Intersection Delay(s)
19334,1666964434665,258.640805205403
19345,1666964453657,256.460865999378
19356,1666964475161,257.77502039843
19367,1666964485466,257.925756631384
19378,1666964503863,256.611304593741
19389,1666964526544,258.004685358009
19400,1666964536630,257.701445051726
19411,1666964553549,258.562500557605
19422,1666964578205,259.483678313126
19433,1666964586799,259.08461084811
19444,1666964605571,258.846185285204
19455,1666964629057,258.52102566506
19466,1666964637756,259.742325912473
19477,1666964651547,260.457321993067
19488,1666964680198,260.202108924924
19499,1666964688702,259.671008784624
19510,1666964701634,258.585647634236
19521,1666964731443,258.961702347593
19532,1666964739981,259.20186502548
19543,1666964752551,259.989555065668
19554,1666964782903,258.719598828227
19565,1666964790691,258.999656158183
19576,1666964803864,260.108347237333
19587,1666964834311,260.304874321529
19598,1666964841740,259.664377895325
19609,1666964853462,258.374900311259
19620,1666964884801,259.237840935927
19631,1666964891477,259.176344597672
19642,1666964904191,258.806823521794
19653,1666964935961,259.98997524192
19664,1666964942264,259.500657285921
19675,1666964952872,260.250704745103
19686,1666964980260,257.968514101287
19697,1666964993675,256.878038358497
19708,1666965004071,259.789983614533
19719,1666965023981,259.268636912305
19730,1666965044234,259.83796573234
19741,1666965055422,258.290957762629
19752,1666965073689,259.38682792547
19763,1666965095194,259.411720264647
19774,1666965105936,258.162916289021
19785,1666965124635,259.423969477425
19796,1666965146985,258.929684186911
19807,1666965156669,258.721750182183
19818,1666965175724,258.147763402573
19829,1666965197994,256.947336226914
19840,1666965207383,259.283741490403
19851,1666965222187,259.14153396124
19862,1666965248756,258.338520443428
19873,1666965257825,257.787676207376
19884,1666965273940,258.498314041264
19895,1666965300135,258.386846725308
19906,1666965307590,259.191757015569
19917,1666965320856,260.29335859351
19928,1666965350991,260.29069054155
19939,1666965358883,259.895922686729
19950,1666965370385,259.561271140589
19961,1666965402613,259.874157915879
19972,1666965410437,259.526686010052
19983,1666965421655,258.38192367987
19994,1666965454086,258.167899868834
20005,1666965460787,258.593473879025
20016,1666965472116,258.958461800755
20027,1666965503063,258.753797971411
20035,1666965511407,258.365357362228
20071,1666965610686,258.197140456874
20082,1666965611576,257.82646337662
20093,1666965612126,259.953102340965
20104,1666965661262,259.522874313945
20115,1666965662168,258.796152803614
20126,1666965662570,258.338420678985
20137,1666965711603,258.159652080003
20148,1666965713188,258.116949047558
20159,1666965713666,258.37896594774
20170,1666965714789,259.203213755574
20181,1666965763968,258.403907108208
20192,1666965764689,258.488251081005
20203,1666965765470,257.667727186042
20214,1666965815019,256.878786158315
20225,1666965815821,256.878786158315
20236,1666965816660,256.749655981215
20247,1666965865815,257.957253355685
20258,1666965866752,258.152885827463
20269,1666965867850,258.190344513438
20280,1666965916926,259.909855682656
20291,1666965917823,260.222738441227
20302,1666965919013,259.839590379086
20313,1666965967354,258.807149282372
20324,1666965968581,258.906174597233
20335,1666965970001,258.973400541251
20346,1666966018743,257.91985399038
20357,1666966019857,257.389891050725
20368,1666966021231,257.389891050725
20379,1666966069290,258.179152908959
20390,1666966070927,258.423442811873
20401,1666966072380,258.423442811873
20412,1666966119612,258.330880972242
20423,1666966121825,258.614217478207
20434,1666966123579,258.614217478207
20445,1666966170609,258.236309898373
20456,1666966173146,257.70011239513
20467,1666966174668,257.70011239513
20478,1666966221149,258.424796767496
20489,1666966224072,258.046459807042
20500,1666966226234,258.046459807042
20511,1666966271052,257.947024274004
20522,1666966275307,258.429153406124
20533,1666966277067,258.429153406124
20544,1666966280319,258.176898322508
20555,1666966326417,258.475210824229
20566,1666966327885,258.475210824229
20577,1666966330985,257.848209079013
20588,1666966377104,257.834973856814
20599,1666966378915,257.834973856814
20610,1666966382195,257.388917410536
20621,1666966427980,257.571828751338
20632,1666966430232,257.479423825982
20643,1666966432792,257.490892098201
20654,1666966478831,257.843472049898
20665,1666966480853,258.101305626383
20676,1666966483494,258.022467145578
20687,1666966529269,256.423391483808
20698,1666966531579,256.084924049357
20709,1666966534313,256.084924049357
20720,1666966578530,255.815093833796
20731,1666966582750,255.451565233531
20742,1666966585230,255.451565233531
20753,1666966629380,257.110135795379
20764,1666966633306,257.81786647723
20775,1666966636340,257.81786647723
20786,1666966680032,256.840641795789
20797,1666966684197,256.298192052238
20808,1666966687025,256.298192052238
20819,1666966730311,256.650513705138
20830,1666966734333,256.149106280581
20841,1666966737264,256.149106280581
20852,1666966780782,256.262650393358
20863,1666966785212,256.88142584922
20874,1666966788584,256.88142584922
20885,1666966830311,256.680612234365
20896,1666966836289,257.655765279868
20907,1666966839691,257.655765279868
20918,1666966845293,257.345267426528
20929,1666966887319,256.8763549034
20940,1666966890374,256.8763549034
20951,1666966896269,256.843384449642
20962,1666966938241,256.219682227967
20973,1666966941487,256.219682227967
20984,1666966946573,256.212752203716
20995,1666966989077,255.760597843093
21006,1666966992897,255.504146184513
21017,1666966997227,255.943780551381
21028,1666967040041,258.618644456527
21039,1666967044031,258.809088556574
21050,1666967048001,258.463500492921
21061,1666967090933,259.318314195064
21072,1666967095087,259.801659501728
21083,1666967099390,259.801659501728
21094,1666967140006,257.837867828883
21105,1666967146129,257.633189305746
21116,1666967150823,257.633189305746
21127,1666967190609,257.273034576082
21138,1666967197184,256.989527741445
21149,1666967202286,256.989527741445
21160,1666967241297,257.672577821789
21171,1666967248137,258.288009815299
21182,1666967252224,258.288009815299
21193,1666967291986,256.98239977893
21204,1666967298695,257.80530594637
21215,1666967303183,257.80530594637
21226,1666967342759,258.040471498251
21237,1666967349530,257.074207483458
21248,1666967354673,257.074207483458
21259,1666967391163,257.122907089193
21270,1666967400907,255.992336635329
21281,1666967405034,255.992336635329
21292,1666967413129,256.319294966258
21303,1666967451548,254.821935073659
21314,1666967455829,254.821935073659
21325,1666967462977,256.090767808957
21336,1666967502056,256.18766274052
21347,1666967506845,256.18766274052
21358,1666967512661,256.622306674514
21369,1666967553961,257.763469299704
21380,1666967558274,257.836500923553
21391,1666967564708,257.82129845365
21402,1666967605744,256.889984861012
21413,1666967610407,256.67158361621
21424,1666967616635,257.021266961953
21435,1666967718174,257.005417554833
21446,1666967740906,256.63954571427
21457,1666967752758,256.658395878248
21468,1666967794011,257.190664728717
21479,1666967801464,257.411662300279
21490,1666967809744,257.411662300279
21501,1666967929017,257.238734327246
21512,1666967936105,257.832081945496
21523,1666967944247,257.661741060004
21534,1666968000103,256.191787042781
21545,1666968032255,255.965146982064
21556,1666968059780,255.965146982064
21567,1666968117697,256.731113479394
21578,1666968127881,256.147439807552
21589,1666968137529,256.147439807552
21600,1666968251109,256.178324153516
21611,1666968262066,256.433108976018
21622,1666968270796,256.433108976018
21633,1666968317859,256.953331205282
21644,1666968364898,258.564236097148
21655,1666968399037,258.564236097148
21666,1666968441106,257.154088315383
21677,1666968472914,256.524214485244
21688,1666968481179,256.524214485244
21699,1666968502356,256.584226974941
21710,1666968623498,256.235059204928
21721,1666968634003,256.235059204928
21732,1666968647488,257.4381001372
21743,1666968682672,255.291110635508
21754,1666968711225,255.227394606636
21765,1666968749676,255.197697434618
21776,1666968815895,256.26687604118
21787,1666968825565,256.259476915459
21798,1666968838023,256.752543584948
21809,1666968938882,255.051791870433
21820,1666968960107,254.228214283458
21831,1666968971788,255.024462033587
21842,1666969005099,255.711064423169
21853,1666969039661,256.037530600065
21864,1666969090601,256.111954025428
21875,1666969155986,255.949312951983
21886,1666969167890,256.116233590455
21897,1666969180220,255.846365562683
21908,1666969248026,255.249152223552
21919,1666969298532,255.062273009728
21930,1666969314769,255.0409300266
21941,1666969344336,255.091051094217
21952,1666969359679,254.669025180922
21963,1666969389987,254.669025180922
21974,1666969475800,256.198255067118
21985,1666969493092,256.22575687225
21996,1666969502302,256.22575687225
22007,1666969565255,256.093207712712
22018,1666969636256,255.601216929426
22029,1666969655356,255.601216929426
22040,1666969670746,255.613797817277
22051,1666969703330,255.808637858573
22062,1666969715634,255.808637858573
22073,1666969777230,255.646011263433
22084,1666969853940,255.276118425079
22095,1666969864433,255.276118425079
22106,1666969880104,255.160075165933
22117,1666969940202,255.673651321124
22128,1666969979530,255.673651321124
22139,1666970014638,255.677968296762
22150,1666970044108,254.947814691208
22161,1666970057108,254.947814691208
22172,1666970103330,255.169435634899
22183,1666970196342,254.388248072435
22194,1666970208536,254.104086235564
22205,1666970222908,254.182999724633
22216,1666970255830,256.548536847347
22227,1666970303309,257.081911645453
22238,1666970355080,256.989485802926
22249,1666970402938,256.061443229772
22260,1666970419222,256.078299128312
22271,1666970432320,256.078299128312
22282,1666970492419,255.732624573165
22293,1666970565309,256.127198831546
22304,1666970582599,256.127198831546
22315,1666970603487,256.012852160991
22326,1666970627275,256.50166548538
22337,1666970658647,256.50166548538
22348,1666970730972,256.246030545811
22359,1666970758965,256.215076555305
22370,1666970774861,256.215076555305
22381,1666970806281,255.808169740694
22392,1666970882251,256.048028354804
22403,1666970924579,256.048028354804
22414,1666970945243,255.711680300558
22425,1666970969716,255.455546742282
22436,1666970983242,255.455546742282
22447,1666971030505,255.638762491428
22458,1666971100978,254.703900079856
22469,1666971114875,254.703900079856
22480,1666971132579,255.125328872057
22491,1666971184070,254.512816303819
22502,1666971234577,254.512816303819
22513,1666971267502,254.576327253199
22524,1666971291064,256.005355499246
22535,1666971309573,256.311399656815
22546,1666971365212,255.880385048524
22557,1666971424199,256.364695476476
22568,1666971441762,256.193924173783
22579,1666971458108,255.872714142754
22590,1666971513661,255.444432212917
22601,1666971570202,255.702518840321
22612,1666971590338,255.587476746953
22623,1666971615464,255.751039222008
22634,1666971638387,256.223233881395
22645,1666971701454,256.316377878343
22656,1666971762798,254.942810598168
22667,1666971784922,254.677053744892
22678,1666971799828,254.677053744892
22689,1666971813433,255.302186091019
22700,1666971887230,254.104923859829
22711,1666971934834,254.104923859829
22722,1666971946974,255.382666071459
22733,1666971973916,255.373820737379
22744,1666972020620,255.373820737379
22755,1666972065343,255.495931171463
22766,1666972122609,255.690938530473
22777,1666972140007,255.690938530473
22788,1666972158003,255.570749751945
22799,1666972195601,256.474934632418
22810,1666972265614,256.474934632418
22821,1666972310428,255.404148564498
22832,1666972329677,254.6593966138
22843,1666972350436,254.312751462617
22854,1666972376803,254.798108954736
22865,1666972449769,254.337871667605
22876,1666972501757,254.343871612114
22887,1666972518030,254.267967664674
22898,1666972539902,255.773583243993
22909,1666972564699,255.905231506426
22920,1666972620054,255.767099482606
22931,1666972673810,254.82238493089
22942,1666972690648,255.194493263878
22953,1666972707728,255.198300698435
22964,1666972753290,256.35574456848
22975,1666972829442,255.886265524411
22986,1666972858474,255.46138049879
22997,1666972878864,254.865601134512
23008,1666972898499,254.666530217481
23019,1666972934787,255.059079844367
23030,1666973004080,255.495157177906
23041,1666973032683,254.753526681142
23052,1666973048570,254.753077413953
23063,1666973070639,255.038912128641
23074,1666973142301,255.072701402597
23085,1666973203172,255.072701402597
23096,1666973218939,254.935729195687
23107,1666973240346,254.447678809891
23118,1666973258342,254.447678809891
23129,1666973308862,254.531887561257
23140,1666973373541,254.47386708524
23151,1666973390238,254.458106788069
23162,1666973408897,254.889552679978
23173,1666973440402,254.84264558551
23184,1666973506082,255.010942345784
23195,1666973561395,254.536580724207
23206,1666973579131,255.951413509204
23217,1666973597587,256.414068886194
23228,1666973613071,255.129642391137
23239,1666973689175,254.03197294257
23250,1666973747060,253.316371521459
23261,1666973764573,253.397808212683
23272,1666973786525,253.355873379184
23283,1666973803483,254.418131172461
23294,1666973862165,254.535904158725
23305,1666973940841,253.911888786476
23316,1666973957490,254.624107360962
23327,1666973972286,254.573622092891
23338,1666973994541,254.087598316208
23349,1666974053937,253.321645169047
23360,1666974107823,253.321645169047
23371,1666974129082,254.349507404541
23382,1666974146709,253.017738036046
23393,1666974183075,253.017738036046
23404,1666974242462,254.189970874259
23415,1666974298863,255.939288489953
23426,1666974315235,255.939288489953
23437,1666974330226,253.97480560295
23448,1666974369091,253.679553603064
23459,1666974421371,253.71276094815
23470,1666974482014,254.856396905299
23481,1666974505897,254.466202875697
23492,1666974521033,254.406859999243
23503,1666974538459,255.142652451131
23514,1666974618667,255.005341875975
23525,1666974655544,254.566561891519
23536,1666974672026,255.08356767654
23547,1666974693481,254.912005444746
23558,1666974740135,254.219835279196
23569,1666974802571,254.677798060198
23580,1666974827619,254.93187158808
23591,1666974845886,253.870272010334
23602,1666974868179,254.105790275459
23613,1666974942125,255.471791735322
23624,1666974996031,255.239208375043
23635,1666975015015,255.150378296037
23646,1666975035725,254.87665107531
23657,1666975053709,255.430152069009
23668,1666975113976,254.990198197208
23679,1666975167754,254.133150187728
23690,1666975187082,253.904920160096
23701,1666975206963,253.904920160096
23712,1666975250827,254.257135331984
23723,1666975315786,254.13073497179
23734,1666975358091,254.233637079886
23745,1666975374881,255.342920259876
23756,1666975395387,254.317928836245
23767,1666975430566,253.735039167071
23778,1666975492384,254.361172133102
23789,1666975525912,253.568935338859
23800,1666975543977,252.621967612114
23811,1666975564772,253.418306341107
23822,1666975620055,254.257818891256
23833,1666975659104,254.280956934007
23844,1666975694658,254.658575387044
23855,1666975718255,254.381435917748
23866,1666975729304,253.718609928825
23877,1666975810758,254.096281563011
23888,1666975869883,254.319802158736
23899,1666975881753,253.598666051491
23910,1666975904439,254.272626660475
23921,1666975937166,254.325580236197
23932,1666975981334,254.540052645892
23943,1666976052097,254.662750175208
23954,1666976076590,255.034865184779
23965,1666976090690,254.494537213625
23976,1666976110794,254.461004741225
23987,1666976184232,255.063766814353
23998,1666976230658,254.899754835479
24009,1666976260438,254.749992003556
24020,1666976285027,254.045196751524
24031,1666976299272,254.158836568026
24042,1666976345904,254.234017992674
24053,1666976417159,254.029102056669
24064,1666976431707,253.717246199061
24075,1666976451935,253.333314090849
24086,1666976482220,253.220321648314
24097,1666976532520,253.221075817932
24108,1666976585321,253.283521375045
24119,1666976599887,253.645922485361
24130,1666976621347,252.769077787456
24141,1666976664039,252.555940567601
24152,1666976728179,252.430783864532
24163,1666976772487,252.365422087693
24174,1666976788925,253.467596640041
24185,1666976808953,253.286024534039
24196,1666976853826,252.714535224167
24207,1666976904443,250.476606160247
24218,1666976960755,251.607141839377
24229,1666976980590,254.497499073233
24240,1666976995338,254.245766757504
24251,1666977036222,254.098329868972
24262,1666977107431,253.525388194956
24273,1666977143822,253.350966978501
24284,1666977170584,253.147376603649
24295,1666977189484,252.111888040693
24306,1666977198940,251.940590767264
24317,1666977285036,252.112649879748
24328,1666977342046,252.190954640522
24339,1666977351373,253.36457690821
24350,1666977374280,253.391890892988
24361,1666977395657,253.050029033457
24372,1666977446768,253.204011063364
24383,1666977526364,253.312600337825
24394,1666977543268,253.600844917953
24405,1666977559561,254.357284049167
24416,1666977583441,254.700759492967
24427,1666977640861,253.068698610937
24438,1666977690957,253.353360907184
24449,1666977713015,254.488230587817
24460,1666977732334,254.193793951759
24471,1666977762884,254.149045907727
24482,1666977830969,253.755839191632
24493,1666977884072,253.613281662962
24504,1666977901952,253.056725728074
24515,1666977918793,254.009851419256
24526,1666977948974,252.807810617796
24537,1666978021448,253.113927711123
24548,1666978069736,252.859910558612
24559,1666978090870,253.440891517965
24570,1666978111031,254.733747181826
24581,1666978125324,254.253600834505
24592,1666978200884,253.651995991373
24603,1666978244835,253.60541173499
24614,1666978255889,253.755905443294
24625,1666978282071,252.711772809428
24636,1666978331673,251.423122664576
24647,1666978377933,251.400742493884
24658,1666978432528,251.993080080277
24669,1666978451340,253.145607676713
24680,1666978464411,253.150019254626
24691,1666978512114,253.046210274178
24702,1666978581210,253.485766564276
24713,1666978616575,253.17992821447
24724,1666978639609,253.032844920118
24735,1666978657838,252.304861149214
24746,1666978678181,253.155452355573
24757,1666978758853,254.596141267942
24768,1666978790940,253.848337703212
24779,1666978805938,253.628325317193
24790,1666978829458,252.629777872916
24801,1666978884417,253.584264078057
24812,1666978939727,253.685474016439
24823,1666978976693,254.282131410433
24834,1666978996641,253.874375788096
24845,1666979014699,253.174500032818
24856,1666979056258,254.570481184598
24867,1666979127206,254.908056151053
24878,1666979146083,255.695776797444
24889,1666979163020,253.280062302462
24900,1666979193871,254.273416690101
24911,1666979252680,254.063033812904
24922,1666979306314,252.811429933609
24933,1666979338491,253.707198624143
24944,1666979355234,254.533499681734
24955,1666979367125,254.248351891912
24966,1666979441385,253.595173413179
24977,1666979487946,251.217541879229
24988,1666979500981,252.560509350378
24999,1666979525246,252.765778139951
25010,1666979560427,252.710189313865
25021,1666979610120,253.431002787217
25032,1666979676999,253.201628718117
25036,1666979694419,253.560553042853
25076,1666979885608,253.432027033224
25087,1666979887100,252.857243473949
25098,1666979888063,252.585044871785
25109,1666980036830,252.503517147802
25120,1666980038531,253.116154658981
25131,1666980040394,253.096334961599
25142,1666980094546,253.155815913297
25153,1666980099910,251.994798742428
25164,1666980108205,252.358838569622
25175,1666980243433,250.682067918126
25186,1666980246380,251.260890567325
25197,1666980248797,252.680223649478
25208,1666980338889,253.630203297472
25219,1666980353903,254.076422171831
25230,1666980361873,253.85915326534
25241,1666980432090,252.438097475656
25252,1666980436991,252.026339541583
25263,1666980439241,252.51558045562
25274,1666980566035,252.06866511411
25285,1666980570127,250.739826804873
25296,1666980573366,251.629978456193
25307,1666980578355,253.551223464097
25318,1666980679163,253.046591778102
25329,1666980691125,253.144724956361
25340,1666980703939,252.345836199168
25351,1666980778679,252.096583018322
25362,1666980782053,252.096583018322
25373,1666980784827,252.53148850558
25384,1666980931051,252.77714014372
25395,1666980934028,252.77714014372
25406,1666980938019,251.908856697159
25417,1666980987071,251.867436632554
25428,1666981000165,251.867436632554
25439,1666981012288,251.780020956076
25450,1666981120630,253.431268436676
25461,1666981124444,253.431268436676
25472,1666981128433,252.749967758485
25483,1666981246207,253.85491758986
25494,1666981264462,253.904359919228
25505,1666981282266,253.856569893121
25516,1666981328367,253.059861120925
25527,1666981332820,253.195833989356
25538,1666981336895,253.152960769812
25549,1666981461811,253.87638494323
25560,1666981466536,254.176947394812
25571,1666981471390,253.785620324559
25582,1666981558218,253.223839025918
25593,1666981578190,253.418581004597
25604,1666981591566,253.418581004597
25615,1666981649919,252.466647258904
25626,1666981657355,252.367211956671
25637,1666981662286,252.367211956671
25648,1666981800304,253.523308845594
25659,1666981808982,253.693520380676
25670,1666981813159,253.693520380676
25681,1666981820504,252.460337590003
25692,1666981889411,253.148940726431
25703,1666981907690,253.134118101094
25714,1666981931514,252.855996751806
25725,1666982015227,252.102245290938
25736,1666982022004,252.102245290938
25747,1666982028810,252.450077390332
25758,1666982131676,251.726378966454
25769,1666982155044,251.726378966454
25780,1666982181363,251.683598141535
25791,1666982223364,252.595163753443
25802,1666982229590,252.988722293952
25813,1666982237301,252.7138366271
25824,1666982375018,253.587914980819
25835,1666982382537,254.3279247208
25846,1666982388255,253.211728617594
25857,1666982437706,252.013152696541
25868,1666982467573,252.263763006334
25879,1666982485415,252.271322493175
25890,1666982564233,252.23391386679
25901,1666982573039,251.882181234638
25912,1666982578232,252.941791212394
25923,1666982694900,252.407190609919
25934,1666982726767,252.23203089511
25945,1666982731068,252.654312757201
25956,1666982771209,253.187070649142
25967,1666982781973,252.457243167196
25978,1666982803045,252.52067637317
25989,1666982903239,252.566124316828
26000,1666982916868,251.909756850905
26011,1666982920291,253.149451239532
26022,1666982996652,254.377202402129
26033,1666983031734,253.150429636582
26044,1666983055755,253.134311603756
26055,1666983063532,253.80192244536
26066,1666983102583,253.49183721184
26077,1666983123481,253.4123234918
26088,1666983153706,253.573683767551
26099,1666983236690,252.166967101759
26110,1666983245765,252.166967101759
26121,1666983254430,252.723587729007
26132,1666983344122,253.684506824297
26143,1666983378698,253.684506824297
26154,1666983387456,253.362582484632
26165,1666983425264,253.868101035529
26176,1666983442915,253.868101035529
26187,1666983470368,253.306528034108
26198,1666983557192,253.787528744844
26209,1666983569395,253.783535884347
26220,1666983577937,252.861527169752
26231,1666983663360,251.973225178045
26242,1666983704017,252.029126935906
26253,1666983711322,252.60758397916
26264,1666983747487,252.311750673255
26275,1666983772897,252.552530216464
26286,1666983802062,251.836283061049
26297,1666983898371,252.321917060428
26308,1666983912220,252.365619389931
26319,1666983918595,251.463205931085
26330,1666983976680,251.295679877144
26341,1666984021286,251.706620838391
26352,1666984050268,251.817540866267
26363,1666984106398,251.501220309539
26374,1666984116133,251.242085802185
26385,1666984126925,251.538801734812
26396,1666984215551,251.838901434414
26407,1666984254670,251.495416246882
26418,1666984278352,252.130865826598
26429,1666984290786,252.822110324631
26440,1666984322969,251.445151015107
26451,1666984343883,251.484650385862
26462,1666984383710,251.594780307336
26473,1666984456366,252.865745643295
26484,1666984468051,252.390308206836
26495,1666984480182,251.40790514336
26506,1666984561958,252.493495281716
26517,1666984602378,252.355505816362
26528,1666984613763,251.900052001813
26539,1666984646001,251.740994227587
26550,1666984669213,251.719146544916
26561,1666984704648,251.451523647219
26572,1666984796426,251.900320287758
26583,1666984810496,251.696515945165
26594,1666984822026,251.421027586679
26605,1666984865074,252.423687039339
26616,1666984913884,252.987468230949
26627,1666984951781,253.626438186521
26638,1666984984617,254.247291609583
26649,1666984998559,255.012931332266
26660,1666985017481,252.0355894575
26671,1666985116883,252.197822368648
26682,1666985151772,252.04123278433
26693,1666985162302,251.644617558559
26704,1666985190647,251.438963198842
26715,1666985228781,250.792921307301
26726,1666985262663,251.222026280236
26737,1666985341096,251.470021294549
26748,1666985356596,251.230619259131
26759,1666985369776,251.723790661419
26770,1666985406424,252.445752010377
26781,1666985460225,253.400705893517
26792,1666985505851,252.867892575739
26803,1666985539936,251.889302615531
26814,1666985563656,251.244906768764
26825,1666985576315,251.762481698371
26836,1666985618748,252.866762179124
26847,1666985716597,250.196606085154
26858,1666985728665,250.196606085154
26869,1666985742961,251.648469743283
26880,1666985769379,249.810073730254
26891,1666985815630,249.665438912126
26902,1666985866395,251.060346497552
26913,1666985901830,251.225919114831
26924,1666985918253,251.365899964244
26935,1666985933227,251.37663661539
26946,1666986009871,252.246963740218
26957,1666986071475,252.056888916137
26968,1666986084176,251.379476765414
26979,1666986106502,251.160591350417
26990,1666986134430,250.911741480576
27001,1666986182079,251.4576325895
27012,1666986239030,251.745945603434
27023,1666986262353,251.513984608591
27034,1666986272754,250.760212522665
27045,1666986311687,251.626682794743
27056,1666986388877,251.76348234538
27067,1666986406381,251.692291364021
27078,1666986427271,252.139634253736
27089,1666986448674,252.382562226352
27100,1666986494631,252.312368934382
27111,1666986568119,251.755874649083
27122,1666986596951,251.747498058273
27133,1666986612929,251.733990272753
27144,1666986630463,251.628129984012
27155,1666986686031,252.48504382664
27166,1666986738850,252.402327338647
27177,1666986782968,251.99410736391
27188,1666986804897,251.890272513725
27199,1666986820875,251.82755339557
27210,1666986837903,251.24998447384
27221,1666986927691,252.066353065556
27232,1666986951517,252.147606161444
27243,1666986968078,250.894032122928
27254,1666986989297,253.362593633974
27265,1666987043380,253.742433461847
27276,1666987096502,251.616490332635
27287,1666987121398,252.631573076776
27298,1666987142847,252.272174855978
27309,1666987159120,252.309792181884
27320,1666987229486,251.293649357936
27331,1666987294712,251.38912938899
27342,1666987306481,252.048785753772
27353,1666987325585,251.088469283055
27364,1666987352277,251.311674186123
27375,1666987397793,250.739894382258
27386,1666987467315,251.84568009262
27397,1666987498257,252.091082237371
27408,1666987511198,250.685905648283
27419,1666987533208,250.900724186455
27430,1666987593613,251.070056704112
27441,1666987641967,251.569927495667
27452,1666987684557,250.732272284462
27463,1666987706825,253.059081434973
27474,1666987719813,252.054470753457
27485,1666987767467,251.06850689235
27496,1666987841651,251.343175916105
27507,1666987870530,251.760371669904
27518,1666987891836,251.621829950278
27529,1666987912641,251.352214037106
27540,1666987930758,251.261149589406
27551,1666988005112,251.080913352338
27562,1666988062923,250.155491441278
27573,1666988076419,249.814700164061
27584,1666988095371,250.017773966996
27595,1666988126877,250.481758628644
27606,1666988178760,252.089388436439
27617,1666988242929,252.538930287456
27628,1666988259285,251.305961828532
27639,1666988281976,251.247598502964
27650,1666988300555,251.815784739631
27661,1666988339701,250.635491997022
27672,1666988421338,250.768948922035
27683,1666988449719,252.003063032736
27694,1666988465688,251.501303914984
27705,1666988487449,251.934048356711
27716,1666988527873,252.150594722244
27727,1666988589315,251.74346245715
27738,1666988638578,251.003733406622
27749,1666988652867,251.987816575655
27760,1666988672222,252.463301904499
27771,1666988713080,252.83494443635
27782,1666988765280,252.079510461701
27793,1666988818855,251.564294306621
27804,1666988846629,251.050085249664
27815,1666988860130,251.375435119175
27826,1666988876079,251.471695114187
27837,1666988965015,251.367381947613
27848,1666989011256,250.272179608028
27859,1666989027159,251.011879529899
27870,1666989054570,250.336433114693
27881,1666989066752,250.254955598875
27892,1666989122242,250.989632459154
27903,1666989205608,251.486404334134
27914,1666989214155,251.244598774966
27925,1666989234363,251.069642325028
27936,1666989264052,251.188498571238
27947,1666989297283,251.027572229563
27958,1666989375306,251.194164162635
27969,1666989409329,250.526224928336
27980,1666989422390,250.894958288609
27991,1666989444845,250.524104116365
28002,1666989496964,250.580409266246
28013,1666989550945,251.639434440291
28024,1666989593857,251.415921585466
28035,1666989609837,251.307274483852
28046,1666989629452,250.50967954639
28057,1666989657717,250.177663157462
28068,1666989710867,250.950377022263
28079,1666989782040,251.708288556689
28090,1666989800732,251.78343702441
28101,1666989811700,251.803217110615
28112,1666989841898,252.011353885866
28123,1666989884966,251.521027823569
28134,1666989945704,250.870501825027
28145,1666989971283,251.244825172737
28156,1666989984527,251.688193015456
28167,1666990016823,251.171459635151
28178,1666990101590,251.179751706204
28189,1666990118318,251.401553527579
28200,1666990137210,251.065869266208
28211,1666990165875,250.393645641427
28222,1666990216648,250.082568215633
28233,1666990271298,250.053831431318
28244,1666990310805,251.244176498685
28255,1666990323338,251.427065269904
28266,1666990342379,251.25583575579
28277,1666990407215,249.994363595876
28288,1666990440230,251.005975979146
28299,1666990474349,251.04895452357
28310,1666990501272,251.124210995164
28321,1666990512401,251.568201878674
28332,1666990583943,251.512979429718
28343,1666990650163,250.558621682557
28354,1666990663547,251.103761585287
28365,1666990682610,251.53404566396
28376,1666990699469,251.610634613626
28387,1666990758059,251.282352506846
28398,1666990815227,252.36980091105
28409,1666990831599,251.896154963568
28420,1666990850152,251.619543396354
28431,1666990876016,252.931531482906
28442,1666990922907,252.092369361235
28453,1666990983780,250.202719506726
28464,1666991001602,250.671087363784
28475,1666991015396,250.291178541214
28486,1666991061080,251.050639117303
28497,1666991127462,250.864829484575
28508,1666991147985,250.837023028271
28519,1666991173036,252.275482163969
28530,1666991196359,252.050979279699
28541,1666991229441,251.416919542219
28552,1666991325299,251.190372227274
28563,1666991342240,250.26648135672
28574,1666991353998,249.624858581417
28585,1666991381406,251.097102535094
28596,1666991428434,250.87155609624
28607,1666991468151,251.052500042474
28618,1666991513108,250.764710409653
28629,1666991526428,250.571807262184
28640,1666991543025,251.217709134771
28651,1666991613607,250.904569639734
28662,1666991655769,250.58205334995
28673,1666991675855,249.674300475611
28684,1666991701797,250.206969776846
28695,1666991719809,250.130562073864
28706,1666991784545,251.381951931808
28717,1666991831150,250.952847630311
28728,1666991847989,249.373620044756
28739,1666991866262,249.755651170413
28750,1666991919266,249.845988508647
28761,1666991979073,250.71416260674
28772,1666992016416,250.062135452305
28783,1666992034954,250.367120648661
28794,1666992054279,250.714604043791
28805,1666992077810,250.403922102159
28816,1666992138915,249.622995055496
28827,1666992205900,248.692019572377
28838,1666992215707,249.934339043536
28849,1666992233870,250.043534742256
28860,1666992279318,251.223860357051
28871,1666992312466,250.579279238301
28882,1666992379940,250.507077380406
28893,1666992411940,250.047461044687
28904,1666992423531,250.378971189171
28915,1666992441702,250.588950143337
28926,1666992516571,250.60990015239
28937,1666992557130,250.33271282062
28948,1666992593630,249.644713980331
28959,1666992617708,249.761313242918
28970,1666992629651,249.473509209842
