Training Env Iteration,Time,Reward
17288,1666961325495,-10.0514599116162
17299,1666961332104,-10.120333543771
17310,1666961353837,-10.0533196548822
17321,1666961376362,-9.92179082491583
17332,1666961383427,-9.92486321548821
17343,1666961405602,-10.0368529040404
17354,1666961427658,-10.0407065446128
17365,1666961435150,-9.98670033670034
17376,1666961455529,-9.97566813973064
17387,1666961478812,-9.92135679713805
17398,1666961484692,-9.9532460016835
17409,1666961506380,-9.91177925084175
17420,1666961529947,-9.91146885521886
17431,1666961536080,-9.95414299242424
17442,1666961556842,-9.77854850589226
17453,1666961581606,-9.91220275673401
17464,1666961587015,-9.84705650252526
17475,1666961608726,-9.89927662037037
17486,1666961630798,-9.81514099326599
17497,1666961638302,-9.85376683501684
17508,1666961650859,-9.90421138468014
17519,1666961682298,-9.92334806397306
17530,1666961689982,-9.79100904882155
17541,1666961702397,-9.90526357323232
17552,1666961732531,-9.9662589436027
17563,1666961741060,-9.85809132996633
17574,1666961754003,-9.96106902356903
17585,1666961782490,-9.82902462121212
17596,1666961792441,-9.97102009680135
17607,1666961802913,-9.94503630050505
17618,1666961830011,-9.81421243686869
17629,1666961843469,-9.98862058080808
17640,1666961851524,-9.80258838383838
17651,1666961875037,-9.97192497895623
17662,1666961894651,-9.92395833333333
17673,1666961902147,-9.84111952861953
17684,1666961926362,-9.81629050925926
17695,1666961945997,-9.8149647516835
17706,1666961953801,-9.87151462542088
17717,1666961976612,-9.88260995370371
17728,1666961996236,-9.88631365740741
17739,1666962004910,-9.83624263468013
17750,1666962026900,-9.81267098063973
17761,1666962047733,-9.80251473063973
17772,1666962054258,-9.98456176346802
17783,1666962078375,-9.85876999158249
17794,1666962099046,-9.94347117003367
17805,1666962105275,-10.0283775252525
17816,1666962128553,-9.86463068181818
17827,1666962150440,-9.9131470959596
17838,1666962156557,-9.76649305555556
17849,1666962180305,-9.79040667087542
17860,1666962199741,-9.89039351851852
17871,1666962207939,-9.99479955808081
17882,1666962222493,-9.84632523148148
17893,1666962250798,-9.87717803030303
17904,1666962259025,-9.98890204124579
17915,1666962273612,-9.94491003787879
17926,1666962300957,-9.92822758838384
17937,1666962310320,-9.86908406986532
17948,1666962325306,-10.0036405723906
17959,1666962351214,-9.90937763047138
17970,1666962361640,-9.97547085437711
17981,1666962374158,-9.93149989478114
17992,1666962402624,-9.9824494949495
18003,1666962413094,-9.97284564393939
18014,1666962421146,-9.89023569023569
18025,1666962448841,-9.91335753367004
18036,1666962464411,-10.0388362794613
18047,1666962471720,-9.89341066919192
18058,1666962500607,-10.1137389520202
18069,1666962515536,-10.0113189183502
18080,1666962523145,-9.82264572811448
18091,1666962549489,-9.98696864478115
18102,1666962565024,-9.95125736531986
18113,1666962574847,-9.81529356060606
18124,1666962599453,-9.81214751683502
18135,1666962616441,-9.85765467171717
18146,1666962623993,-9.76668771043771
18157,1666962650009,-9.77784880050505
18168,1666962667764,-9.80035248316498
18179,1666962676086,-9.82167771464647
18190,1666962701643,-9.86784511784511
18201,1666962719297,-9.96848432239058
18212,1666962727226,-9.8897490530303
18223,1666962748534,-9.83785774410774
18234,1666962769122,-9.91007733585859
18245,1666962777402,-9.80644465488216
18256,1666962794737,-9.82679924242424
18267,1666962821046,-9.74469170875421
18278,1666962828268,-9.75296454124579
18289,1666962844880,-9.80944076178451
18300,1666962871183,-9.8400726010101
18311,1666962879905,-9.75371422558922
18322,1666962895558,-9.7347248526936
18333,1666962922176,-9.93392255892256
18344,1666962931435,-9.73555345117845
18355,1666962945728,-9.89504945286195
18366,1666962970715,-9.71424137205387
18377,1666962981985,-9.72605744949495
18388,1666962992701,-9.70828598484849
18399,1666963022120,-9.54249263468013
18410,1666963032235,-9.71747685185185
18421,1666963041597,-9.6980061026936
18432,1666963073804,-9.78529829545455
18443,1666963083609,-9.72364267676768
18454,1666963093397,-9.69956071127946
18465,1666963121675,-9.62121212121212
18476,1666963134867,-9.74057765151515
18487,1666963144858,-9.72714383417508
18498,1666963171718,-9.68723169191919
18509,1666963184553,-9.67932186447811
18520,1666963193541,-9.71363373316498
18531,1666963222289,-9.74139046717172
18542,1666963235260,-9.73127893518519
18553,1666963245223,-9.6493134469697
18564,1666963273599,-9.61822916666666
18575,1666963287071,-9.59679345538721
18586,1666963295938,-9.69875052609428
18597,1666963313953,-9.66722169612794
18608,1666963337611,-9.74878472222222
18619,1666963346097,-9.70024726430976
18630,1666963363912,-9.77572074915825
18641,1666963388932,-9.74512573653199
18652,1666963397745,-9.68592697811448
18663,1666963415653,-9.78176294191919
18674,1666963438935,-9.91610637626263
18685,1666963448571,-9.76633785774411
18696,1666963465054,-9.70935132575757
18707,1666963490718,-9.84806397306397
18718,1666963500227,-9.89329755892256
18729,1666963516775,-9.8968618476431
18740,1666963542281,-9.81509627525252
18751,1666963551646,-9.82346643518519
18762,1666963563071,-9.75509522306398
18773,1666963593156,-9.84261626683502
18784,1666963602807,-9.77850904882155
18795,1666963611438,-9.7499868476431
18806,1666963642238,-9.63581912878788
18817,1666963652522,-9.73321233164983
18828,1666963663037,-9.64340277777777
18839,1666963692067,-9.71238952020202
18850,1666963703423,-9.69626210016835
18861,1666963714569,-9.65843592171717
18872,1666963743534,-9.61576178451178
18883,1666963754949,-9.67953230218855
18894,1666963762793,-9.76542771464647
18905,1666963794849,-9.6169586489899
18916,1666963804069,-9.8056160563973
18927,1666963814027,-9.74585963804714
18938,1666963845007,-9.75525568181818
18949,1666963856241,-9.7678477483165
18960,1666963866124,-9.73342276936027
18971,1666963883139,-9.69417613636364
18982,1666963907440,-9.78228640572391
18993,1666963917479,-9.85557133838384
19004,1666963934370,-9.78158406986532
19015,1666963957961,-9.67439762205387
19026,1666963968110,-9.77594433922559
19037,1666963983782,-9.64852430555556
19048,1666964009245,-9.65821759259259
19059,1666964017280,-9.58731849747475
19070,1666964035482,-9.59886100589226
19081,1666964061006,-9.68360164141414
19092,1666964068710,-9.60550557659933
19103,1666964085640,-9.64726694023569
19114,1666964111501,-9.76202388468014
19125,1666964119802,-9.79404198232323
19136,1666964132962,-9.79884785353535
19147,1666964162501,-9.7118134469697
19158,1666964170544,-9.69333701599327
19169,1666964181669,-9.76413089225589
19180,1666964213557,-9.72477640993266
19191,1666964220958,-9.60048137626263
19202,1666964233119,-9.6665009469697
19213,1666964264461,-9.5693839436027
19224,1666964272508,-9.61037194865319
19235,1666964283760,-9.53890993265994
19246,1666964314939,-9.58476694023569
19257,1666964323311,-9.74476799242424
19268,1666964334907,-9.65293823653199
19279,1666964364920,-9.63233112373738
19290,1666964374968,-9.63898884680135
19301,1666964383861,-9.60362742003367
19312,1666964415380,-9.58636363636364
19323,1666964425397,-9.6678345959596
19334,1666964434666,-9.51732954545454
19345,1666964453658,-9.47964804292929
19356,1666964475162,-9.48037668350168
19367,1666964485467,-9.56949179292929
19378,1666964503864,-9.44942918771044
19389,1666964526545,-9.58870212542088
19400,1666964536631,-9.74299768518519
19411,1666964553550,-9.56132680976431
19422,1666964578206,-9.49363688973064
19433,1666964586799,-9.53600852272727
19444,1666964605572,-9.66903935185185
19455,1666964629058,-9.67113846801347
19466,1666964637757,-9.67241687710438
19477,1666964651548,-9.55733112373737
19488,1666964680199,-9.55398516414142
19499,1666964688703,-9.51765046296296
19510,1666964701634,-9.59765625
19521,1666964731444,-9.59466277356902
19532,1666964739982,-9.65671559343434
19543,1666964752552,-9.59718013468014
19554,1666964782904,-9.63150515572391
19565,1666964790692,-9.68881523569023
19576,1666964803865,-9.57901672979798
19587,1666964834312,-9.52315867003367
19598,1666964841740,-9.52144623316498
19609,1666964853463,-9.5574494949495
19620,1666964884802,-9.60260416666667
19631,1666964891478,-9.62298505892255
19642,1666964904192,-9.66065340909091
19653,1666964935962,-9.7771964436027
19664,1666964942265,-9.54422348484849
19675,1666964952873,-9.70902777777778
19686,1666964980261,-9.61087699915825
19697,1666964993676,-9.69261100589225
19708,1666965004072,-9.71300505050505
19719,1666965023982,-9.53578230218855
19730,1666965044235,-9.71431239478115
19741,1666965055423,-9.64288720538721
19752,1666965073691,-9.72345328282828
19763,1666965095195,-9.53180502946128
19774,1666965105937,-9.61654303451178
19785,1666965124636,-9.62891414141414
19796,1666965146986,-9.76282880892256
19807,1666965156672,-9.52048085016835
19818,1666965175725,-9.60460069444445
19829,1666965197995,-9.77627840909091
19840,1666965207384,-9.55305923821549
19851,1666965222188,-9.58394886363637
19862,1666965248757,-9.70701283670034
19873,1666965257826,-9.59594907407408
19884,1666965273941,-9.53649779040404
19895,1666965300135,-9.5550373526936
19906,1666965307591,-9.62206439393939
19917,1666965320858,-9.66242371632997
19928,1666965350992,-9.59835069444445
19939,1666965358884,-9.52235374579124
19950,1666965370386,-9.60188867845118
19961,1666965402614,-9.57619160353535
19972,1666965410438,-9.63453019781145
19983,1666965421656,-9.58167613636364
19994,1666965454087,-9.62073074494949
20005,1666965460788,-9.58186026936027
20016,1666965472117,-9.47045717592593
20027,1666965503064,-9.41899989478114
20035,1666965511407,-9.57778566919192
20071,1666965610687,-9.49107218013468
20082,1666965611577,-9.50669191919192
20093,1666965612129,-9.55660511363636
20104,1666965661263,-9.55449547558923
20115,1666965662169,-9.38519833754209
20126,1666965662571,-9.45840435606061
20137,1666965711603,-9.44584648569023
20148,1666965713189,-9.35399568602694
20159,1666965713667,-9.40304345538721
20170,1666965714790,-9.3791614057239
20181,1666965763969,-9.34266361531986
20192,1666965764692,-9.4437105429293
20203,1666965765471,-9.46424663299663
20214,1666965815024,-9.31892098063973
20225,1666965815822,-9.30790193602694
20236,1666965816661,-9.39104587542087
20247,1666965865816,-9.33703966750842
20258,1666965866754,-9.35592382154882
20269,1666965867851,-9.39110900673401
20280,1666965916927,-9.2601299452862
20291,1666965917824,-9.37352430555555
20302,1666965919014,-9.30456386784512
20313,1666965967355,-9.37429240319865
20324,1666965968581,-9.36178714225589
20335,1666965970002,-9.44398937289562
20346,1666966018744,-9.58688183922559
20357,1666966019858,-9.36623789983165
20368,1666966021232,-9.51812394781144
20379,1666966069290,-9.38084753787879
20390,1666966070928,-9.48435658670034
20401,1666966072381,-9.49039351851852
20412,1666966119614,-9.40093381734007
20423,1666966121826,-9.46335227272727
20434,1666966123579,-9.40560816498317
20445,1666966170610,-9.40670244107744
20456,1666966173147,-9.39058028198653
20467,1666966174669,-9.46433869949495
20478,1666966221150,-9.37092539983165
20489,1666966224073,-9.44915035774411
20500,1666966226235,-9.32949021464646
20511,1666966271053,-9.34343960437711
20522,1666966275308,-9.40841224747475
20533,1666966277067,-9.31649305555555
20544,1666966280320,-9.30980376683502
20555,1666966326418,-9.25824915824916
20566,1666966327886,-9.30264625420876
20577,1666966330987,-9.17951651936027
20588,1666966377105,-9.19019097222222
20599,1666966378916,-9.24714330808081
20610,1666966382196,-9.13795244107744
20621,1666966427981,-9.2173900462963
20632,1666966430233,-9.2916351010101
20643,1666966432793,-9.25893834175084
20654,1666966478832,-9.2068023989899
20665,1666966480854,-9.21789246632997
20676,1666966483495,-9.09986321548822
20687,1666966529270,-9.08652935606061
20698,1666966531580,-9.14547558922559
20709,1666966534314,-9.08840488215489
20720,1666966578531,-9.19732744107744
20731,1666966582751,-9.1920796506734
20742,1666966585231,-9.15738373316498
20753,1666966629380,-9.21857112794613
20764,1666966633307,-9.1989083543771
20775,1666966636341,-9.15299873737374
20786,1666966680033,-9.13769991582492
20797,1666966684198,-9.19213489057239
20808,1666966687026,-9.12122264309764
20819,1666966730312,-9.28713436447812
20830,1666966734334,-9.15980113636364
20841,1666966737265,-9.09643834175084
20852,1666966780783,-9.00072337962963
20863,1666966785213,-9.11905513468014
20874,1666966788585,-9.19429976851852
20885,1666966830312,-9.13265993265994
20896,1666966836290,-9.21214225589226
20907,1666966839692,-9.23311763468013
20918,1666966845295,-9.11836595117845
20929,1666966887320,-9.24283196548821
20940,1666966890375,-9.24806134259259
20951,1666966896270,-9.12731218434343
20962,1666966938242,-9.13604008838384
20973,1666966941489,-9.1865714436027
20984,1666966946575,-9.27232744107744
20995,1666966989078,-9.17950599747475
21006,1666966992898,-9.36611426767677
21017,1666966997229,-9.4040140993266
21028,1666967040042,-9.28505366161616
21039,1666967044032,-9.34891887626263
21050,1666967048002,-9.30863583754209
21061,1666967090934,-9.32919297138046
21072,1666967095088,-9.35061289983165
21083,1666967099391,-9.38242055976431
21094,1666967140008,-9.28910984848485
21105,1666967146130,-9.34278724747475
21116,1666967150824,-9.32321127946128
21127,1666967190610,-9.18347011784512
21138,1666967197185,-9.18965698653198
21149,1666967202287,-9.4102509469697
21160,1666967241297,-9.25092066498316
21171,1666967248138,-9.21812920875421
21182,1666967252225,-9.21074021464647
21193,1666967291987,-9.26218434343434
21204,1666967298696,-9.20696548821549
21215,1666967303184,-9.12787773569024
21226,1666967342760,-9.14870843855219
21237,1666967349532,-9.14637784090909
21248,1666967354674,-9.17553135521885
21259,1666967391164,-9.15964330808081
21270,1666967400908,-9.09183501683502
21281,1666967405035,-9.19062236952862
21292,1666967413130,-9.07372422138047
21303,1666967451549,-9.04604114057239
21314,1666967455831,-9.12606007996633
21325,1666967462979,-9.12246422558923
21336,1666967502057,-9.11325757575757
21347,1666967506846,-9.18968592171717
21358,1666967512663,-9.17478167087542
21369,1666967553962,-9.01455965909091
21380,1666967558275,-9.12530250420876
21391,1666967564709,-9.1167561026936
21402,1666967605745,-9.07023358585859
21413,1666967610408,-9.15829124579124
21424,1666967616636,-9.10133890993266
21435,1666967718175,-9.02969276094276
21446,1666967740907,-8.9719696969697
21457,1666967752759,-9.15577914562289
21468,1666967794012,-9.03993055555556
21479,1666967801465,-8.93800242003367
21490,1666967809745,-9.04156144781145
21501,1666967929018,-9.00476115319866
21512,1666967936106,-8.92242213804714
21523,1666967944248,-9.04983428030303
21534,1666968000104,-9.07293244949494
21545,1666968032256,-9.11021938131313
21556,1666968059786,-9.06319970538721
21567,1666968117698,-9.10405618686869
21578,1666968127883,-9.05673137626263
21589,1666968137529,-8.99923453282828
21600,1666968251110,-9.01378893097643
21611,1666968262067,-9.10030513468013
21622,1666968270797,-9.15274095117845
21633,1666968317868,-9.06754524410774
21644,1666968364899,-9.00362215909091
21655,1666968399038,-9.01671664562289
21666,1666968441107,-9.06624316077441
21677,1666968472915,-9.18905723905724
21688,1666968481180,-9.08299926346802
21699,1666968502362,-9.03953072390573
21710,1666968623499,-9.0827178030303
21721,1666968634003,-8.91255260942761
21732,1666968647488,-8.90370107323233
21743,1666968682673,-8.94305292508417
21754,1666968711226,-8.81652199074074
21765,1666968749677,-8.82893518518519
21776,1666968815896,-9.02150673400673
21787,1666968825566,-8.83423558501683
21798,1666968838024,-8.94647253787879
21809,1666968938883,-8.91345749158249
21820,1666968960108,-8.83703440656566
21831,1666968971789,-8.8930897516835
21842,1666969005100,-8.91628261784511
21853,1666969039662,-8.83780250420875
21864,1666969090610,-8.87431607744108
21875,1666969155987,-8.93288615319865
21886,1666969167891,-8.8525462962963
21897,1666969180221,-8.78172348484848
21908,1666969248027,-8.8667297979798
21919,1666969298539,-8.76484901094276
21930,1666969314770,-8.7820049452862
21941,1666969344337,-8.74648042929293
21952,1666969359680,-8.84534143518518
21963,1666969389987,-8.80045507154883
21974,1666969475801,-8.93306239478114
21985,1666969493093,-8.90670244107744
21996,1666969502303,-8.85959332912458
22007,1666969565266,-8.86837384259259
22018,1666969636272,-8.80560027356902
22029,1666969655357,-8.74240056818181
22040,1666969670747,-8.84581755050505
22051,1666969703331,-8.83828651094276
22062,1666969715635,-8.88810763888889
22073,1666969777231,-8.82588383838384
22084,1666969853942,-8.94880576599327
22095,1666969864434,-8.89528882575758
22106,1666969880104,-8.94797453703704
22117,1666969940203,-9.0033406986532
22128,1666969979531,-8.90628682659933
22139,1666970014639,-8.93480113636364
22150,1666970044109,-8.90094960016835
22161,1666970057109,-8.70970906986532
22172,1666970103331,-8.8176057449495
22183,1666970196343,-8.86749526515152
22194,1666970208537,-8.87619160353535
22205,1666970222909,-8.88824705387205
22216,1666970255832,-8.82312973484848
22227,1666970303310,-8.80502683080808
22238,1666970355081,-8.77448705808081
22249,1666970402938,-8.86959175084175
22260,1666970419224,-8.81185553451179
22271,1666970432321,-8.84289772727273
22282,1666970492426,-8.84781670875421
22293,1666970565310,-8.78177872474748
22304,1666970582601,-8.78125789141414
22315,1666970603488,-8.87209859006734
22326,1666970627276,-8.93474063552189
22337,1666970658648,-8.91906302609428
22348,1666970730972,-8.88096590909091
22359,1666970758966,-8.83802346380471
22370,1666970774862,-8.87026252104377
22381,1666970806286,-8.87624684343434
22392,1666970882251,-8.81378367003367
22403,1666970924580,-8.90210963804714
22414,1666970945245,-8.89316340488215
22425,1666970969717,-8.89020412457913
22436,1666970983244,-8.81014835858586
22447,1666971030506,-8.88544034090909
22458,1666971100979,-8.87791456228956
22469,1666971114876,-8.91440446127946
22480,1666971132579,-8.81136100589225
22491,1666971184071,-8.95420875420876
22502,1666971234579,-8.82415561868687
22513,1666971267503,-8.72150410353535
22524,1666971291065,-8.86470696548822
22535,1666971309575,-8.80852535774411
22546,1666971365213,-8.74215593434343
22557,1666971424200,-8.86293928872054
22568,1666971441763,-8.79671717171717
22579,1666971458109,-8.77114635942761
22590,1666971513662,-8.83368318602694
22601,1666971570210,-8.79354482323232
22612,1666971590339,-8.93789194023569
22623,1666971615465,-8.80648411195286
22634,1666971638389,-8.94803766835017
22645,1666971701462,-8.89122737794613
22656,1666971762798,-8.74700389309764
22667,1666971784923,-8.80799926346801
22678,1666971799829,-8.73898358585859
22689,1666971813434,-8.77760942760943
22700,1666971887231,-8.71440183080808
22711,1666971934835,-8.66163983585859
22722,1666971946976,-8.81206334175084
22733,1666971973917,-8.73786826599326
22744,1666972020620,-8.7647359006734
22755,1666972065344,-8.80436132154882
22766,1666972122610,-8.75708385942761
22777,1666972140008,-8.73995686026936
22788,1666972158003,-8.68042140151515
22799,1666972195602,-8.68562973484849
22810,1666972265616,-8.73555608164983
22821,1666972310429,-8.62266151094276
22832,1666972329678,-8.61131365740741
22843,1666972350437,-8.65758627946128
22854,1666972376807,-8.72647043350169
22865,1666972449770,-8.67303503787879
22876,1666972501758,-8.65699705387205
22887,1666972518031,-8.7108296506734
22898,1666972539902,-8.75107323232323
22909,1666972564699,-8.80458228114478
22920,1666972620054,-8.76273411195286
22931,1666972673811,-8.79257417929293
22942,1666972690650,-8.83630576599327
22953,1666972707729,-8.79383154461279
22964,1666972753291,-8.8167297979798
22975,1666972829444,-8.77973221801347
22986,1666972858475,-8.80219907407408
22997,1666972878866,-8.80641835016835
23008,1666972898500,-8.80716277356902
23019,1666972934789,-8.80665509259259
23030,1666973004081,-8.73456702441078
23041,1666973032684,-8.81047716750842
23052,1666973048571,-8.8347117003367
23063,1666973070640,-8.67393728956229
23074,1666973142311,-8.66710858585859
23085,1666973203174,-8.6759154040404
23096,1666973218940,-8.70101273148148
23107,1666973240347,-8.63655566077441
23118,1666973258343,-8.6506602483165
23129,1666973308865,-8.74266361531987
23140,1666973373548,-8.66188183922559
23151,1666973390239,-8.69962647306398
23162,1666973408898,-8.66256839225589
23173,1666973440403,-8.69020412457913
23184,1666973506083,-8.73947548400673
23195,1666973561396,-8.67245107323232
23206,1666973579132,-8.6863557449495
23217,1666973597588,-8.5909353956229
23228,1666973613072,-8.55068129208754
23239,1666973689177,-8.58962279040404
23250,1666973747061,-8.58395412457912
23261,1666973764573,-8.52929819023569
23272,1666973786526,-8.57097537878788
23283,1666973803485,-8.57256944444445
23294,1666973862166,-8.59050136784512
23305,1666973940842,-8.52501578282828
23316,1666973957491,-8.52762257996634
23327,1666973972287,-8.51063762626263
23338,1666973994543,-8.53682133838384
23349,1666974053938,-8.55542929292929
23360,1666974107826,-8.53209175084175
23371,1666974129083,-8.65679450757576
23382,1666974146710,-8.46636679292929
23393,1666974183076,-8.50735216750841
23404,1666974242468,-8.57653093434344
23415,1666974298864,-8.58626893939394
23426,1666974315236,-8.58214962121212
23437,1666974330227,-8.61726904461279
23448,1666974369101,-8.65487426346801
23459,1666974421378,-8.53161037457913
23470,1666974482015,-8.60825178872054
23481,1666974505898,-8.57159353956229
23492,1666974521034,-8.54412352693603
23503,1666974538460,-8.53002156986532
23514,1666974618668,-8.65220433501684
23525,1666974655545,-8.63991477272727
23536,1666974672027,-8.64453125
23547,1666974693483,-8.65577388468014
23558,1666974740136,-8.56130576599327
23569,1666974802572,-8.66180555555556
23580,1666974827621,-8.60199915824916
23591,1666974845887,-8.50570023148148
23602,1666974868180,-8.61750315656566
23613,1666974942126,-8.57314551767677
23624,1666974996037,-8.51618265993266
23635,1666975015016,-8.50733112373738
23646,1666975035727,-8.55492687289562
23657,1666975053710,-8.6185343013468
23668,1666975113978,-8.53643202861953
23679,1666975167755,-8.60656302609428
23690,1666975187083,-8.6546059553872
23701,1666975206964,-8.64370002104377
23712,1666975250828,-8.5255655513468
23723,1666975315787,-8.58275462962963
23734,1666975358092,-8.55117055976431
23745,1666975374882,-8.57412142255892
23756,1666975395388,-8.5496896043771
23767,1666975430574,-8.60719696969697
23778,1666975492385,-8.55790982744108
23789,1666975525913,-8.5764414983165
23800,1666975543977,-8.51075862794613
23811,1666975564773,-8.54337384259259
23822,1666975620055,-8.6459859006734
23833,1666975659105,-8.54176136363637
23844,1666975694659,-8.57419244528619
23855,1666975718256,-8.50445601851852
23866,1666975729306,-8.45390361952862
23877,1666975810758,-8.54609901094276
23888,1666975869885,-8.55098116582492
23899,1666975881754,-8.42232218013468
23910,1666975904440,-8.44975010521886
23921,1666975937167,-8.45650778619529
23932,1666975981341,-8.43392255892256
23943,1666976052098,-8.48862584175084
23954,1666976076591,-8.62305345117846
23965,1666976090691,-8.38404619107744
23976,1666976110796,-8.58638468013468
23987,1666976184233,-8.50167297979798
23998,1666976230659,-8.4431976010101
24009,1666976260439,-8.53237321127946
24020,1666976285028,-8.39352640993266
24031,1666976299273,-8.49924768518519
24042,1666976345910,-8.35562131734006
24053,1666976417161,-8.42274568602694
24064,1666976431707,-8.36490951178451
24075,1666976451937,-8.44028040824916
24086,1666976482221,-8.41901567760943
24097,1666976532535,-8.43220749158249
24108,1666976585321,-8.35553977272727
24119,1666976599888,-8.43615056818182
24130,1666976621347,-8.36232901936027
24141,1666976664040,-8.35883049242424
24152,1666976728180,-8.3446127946128
24163,1666976772488,-8.34397359006734
24174,1666976788926,-8.29883996212121
24185,1666976808954,-8.34838489057239
24196,1666976853827,-8.2917297979798
24207,1666976904445,-8.2590382996633
24218,1666976960756,-8.36191603535354
24229,1666976980591,-8.42184080387206
24240,1666976995339,-8.33959911616162
24251,1666977036223,-8.35835700757576
24262,1666977107432,-8.18726588804714
24273,1666977143823,-8.18883890993266
24284,1666977170585,-8.2264546506734
24295,1666977189485,-8.18810763888889
24306,1666977198940,-8.18862058080808
24317,1666977285037,-8.30996948653199
24328,1666977342047,-8.29391835016835
24339,1666977351374,-8.28091066919192
24350,1666977374282,-8.3739898989899
24361,1666977395658,-8.25524515993266
24372,1666977446769,-8.25763099747475
24383,1666977526365,-8.3182370580808
24394,1666977543269,-8.29130629208754
24405,1666977559562,-8.35893834175084
24416,1666977583442,-8.32322969276095
24427,1666977640862,-8.23381470959596
24438,1666977690958,-8.32116477272727
24449,1666977713016,-8.27571285774411
24460,1666977732335,-8.41627472643098
24471,1666977762886,-8.32937184343434
24482,1666977830970,-8.33548768939394
24493,1666977884073,-8.36977851430976
24504,1666977901953,-8.33633207070707
24515,1666977918794,-8.38806029040404
24526,1666977948983,-8.2568839436027
24537,1666978021454,-8.45187552609428
24548,1666978069737,-8.40287773569023
24559,1666978090873,-8.42263257575758
24570,1666978111032,-8.34104850589226
24581,1666978125326,-8.43198916245791
24592,1666978200900,-8.52034406565657
24603,1666978244837,-8.43120791245791
24614,1666978255890,-8.3562368476431
24625,1666978282073,-8.24313446969697
24636,1666978331674,-8.35305660774411
24647,1666978377934,-8.26046927609427
24658,1666978432529,-8.32314288720539
24669,1666978451341,-8.31573811026936
24680,1666978464412,-8.38512205387205
24691,1666978512115,-8.28691866582492
24702,1666978581211,-8.46550136784512
24713,1666978616575,-8.39072232744108
24724,1666978639611,-8.31007470538721
24735,1666978657839,-8.24609638047138
24746,1666978678182,-8.34861900252525
24757,1666978758874,-8.42008101851852
24768,1666978790941,-8.29828230218855
24779,1666978805939,-8.38167876683501
24790,1666978829459,-8.36543560606061
24801,1666978884418,-8.30599221380472
24812,1666978939731,-8.37702546296296
24823,1666978976694,-8.3849010942761
24834,1666978996642,-8.45886468855219
24845,1666979014700,-8.33479587542088
24856,1666979056259,-8.30321443602694
24867,1666979127207,-8.38684764309765
24878,1666979146084,-8.40098642676768
24889,1666979163021,-8.52476325757576
24900,1666979193883,-8.38424873737374
24911,1666979252680,-8.47807765151516
24922,1666979306316,-8.42800136784512
24933,1666979338492,-8.42970328282828
24944,1666979355235,-8.36868686868687
24955,1666979367126,-8.36707702020202
24966,1666979441386,-8.23703440656566
24977,1666979487947,-8.22896675084175
24988,1666979500982,-8.27018097643097
24999,1666979525247,-8.25480324074074
25010,1666979560428,-8.24558080808081
25021,1666979610121,-8.24802451599327
25032,1666979676999,-8.27100168350168
25036,1666979694420,-8.33394097222222
25076,1666979885609,-8.17552609427609
25087,1666979887101,-8.23899936868687
25098,1666979888065,-8.13877051767677
25109,1666980036831,-8.10884627525252
25120,1666980038532,-8.22369265572391
25131,1666980040395,-8.22972958754209
25142,1666980094547,-8.20491109006734
25153,1666980099911,-8.24459964225589
25164,1666980108206,-8.24073021885522
25175,1666980243434,-8.20169928451178
25186,1666980246381,-8.16207123316498
25197,1666980248798,-8.20576073232323
25208,1666980338891,-8.28272043350168
25219,1666980353904,-8.22884311868687
25230,1666980361875,-8.25209911616162
25241,1666980432091,-8.12961121632997
25252,1666980436991,-8.2581360479798
25263,1666980439243,-8.21624053030303
25274,1666980566036,-8.24405250420875
25285,1666980570129,-8.21259732744108
25296,1666980573369,-8.23511942340068
25307,1666980578356,-8.23149989478115
25318,1666980679164,-8.15269623316498
25329,1666980691126,-8.13954387626263
25340,1666980703940,-8.11305765993266
25351,1666980778680,-8.16984690656566
25362,1666980782054,-8.24328966750842
25373,1666980784829,-8.22266677188552
25384,1666980931053,-8.26125841750842
25395,1666980934030,-8.12674137205387
25406,1666980938020,-8.14734848484848
25417,1666980987073,-8.20835963804714
25428,1666981000166,-8.22675452441078
25439,1666981012289,-8.24517834595959
25450,1666981120631,-8.2547821969697
25461,1666981124449,-8.20652356902357
25472,1666981128434,-8.20165193602693
25483,1666981246208,-8.25036037457912
25494,1666981264463,-8.17542350589225
25505,1666981282267,-8.25671822390573
25516,1666981328367,-8.19507838804714
25527,1666981332821,-8.22309290824916
25538,1666981336896,-8.27603640572391
25549,1666981461811,-8.28374105639731
25560,1666981466538,-8.323195496633
25571,1666981471391,-8.12430555555556
25582,1666981558219,-8.30419823232323
25593,1666981578191,-8.26989162457913
25604,1666981591567,-8.30566603535354
25615,1666981649921,-8.25652356902357
25626,1666981657356,-8.22943760521886
25637,1666981662287,-8.21750578703704
25648,1666981800305,-8.27107270622896
25659,1666981808983,-8.22361374158249
25670,1666981813160,-8.17795401936027
25681,1666981820505,-8.13943602693602
25692,1666981889412,-8.13351746632996
25703,1666981907691,-8.13046085858586
25714,1666981931515,-8.13382786195286
25725,1666982015228,-8.17007575757576
25736,1666982022005,-8.1033406986532
25747,1666982028810,-8.0812368476431
25758,1666982131678,-7.99324231902357
25769,1666982155050,-8.06453072390572
25780,1666982181364,-8.03494844276094
25791,1666982223365,-8.08082386363636
25802,1666982229592,-8.10583438552189
25813,1666982237302,-8.04342119107744
25824,1666982375018,-8.10136784511784
25835,1666982382538,-8.10764678030303
25846,1666982388256,-8.02855376683502
25857,1666982437709,-8.09475747053872
25868,1666982467573,-8.18971222643098
