Training Env Iteration,Time,Reward
8672,1664628514473,-10.5797269570707
8683,1664628561490,-10.630600273569
8694,1664628587483,-10.6204861111111
8705,1664628633879,-10.6101036405724
8716,1664628678770,-10.440888047138
8727,1664628715671,-10.5758733164983
8738,1664628750763,-10.5317471590909
8749,1664628795862,-10.4824626473064
8760,1664628833316,-10.5460200968013
8771,1664628866633,-10.4917376893939
8782,1664628911766,-10.4629419191919
8793,1664628955329,-10.5112768308081
8804,1664628986311,-10.5636153198653
8815,1664629030465,-10.5726641414141
8826,1664629074770,-10.4652225378788
8837,1664629105060,-10.559485479798
8848,1664629149727,-10.6759969486532
8859,1664629197145,-10.4305976430976
8870,1664629221493,-10.6279645412458
8881,1664629268610,-10.5462936658249
8892,1664629312941,-10.6110427188552
8903,1664629348619,-10.5836752946128
8914,1664629385811,-10.8616529882155
8925,1664629430922,-10.8245501893939
8936,1664629464945,-10.6307291666667
8947,1664629502824,-10.4375894360269
8958,1664629547656,-10.6232086489899
8969,1664629594459,-10.3983191287879
8980,1664629619462,-10.5469144570707
8991,1664629666401,-10.3244160353535
9002,1664629712712,-10.4657460016835
9013,1664629739248,-10.4709780092593
9024,1664629784128,-10.3974484427609
9035,1664629828518,-10.4627709385522
9046,1664629861532,-10.5722064393939
9057,1664629900753,-10.4070180976431
9068,1664629947614,-10.4283196548822
9079,1664629981100,-10.4044560185185
9090,1664630020840,-10.4334438131313
9101,1664630065138,-10.4646490951178
9112,1664630098872,-10.3690867003367
9123,1664630136840,-10.5242660984849
9134,1664630183019,-10.2900357744108
9145,1664630227569,-10.3701231060606
9156,1664630252887,-10.2909748526936
9167,1664630300970,-10.3084517045455
9178,1664630343252,-10.2056712962963
9189,1664630372879,-10.3212463173401
9200,1664630416593,-10.3273832070707
9211,1664630465569,-10.3655750210438
9222,1664630496657,-10.3600484006734
9233,1664630533630,-10.351728219697
9244,1664630583703,-10.3037799873737
9255,1664630615757,-10.4218618476431
9266,1664630653478,-10.3920165193603
9277,1664630703208,-10.3126446759259
9288,1664630735216,-10.3785116792929
9299,1664630770941,-10.3043402777778
9310,1664630819231,-10.1617634680135
9321,1664630859828,-10.2431423611111
9332,1664630888148,-10.1258470117845
9343,1664630935873,-10.2222853535354
9354,1664630975878,-10.273458543771
9365,1664631003821,-10.1318707912458
9376,1664631051922,-10.0949021464646
9387,1664631098175,-10.2618213383838
9398,1664631126762,-10.2036616161616
9409,1664631169273,-10.2274358164983
9420,1664631217174,-10.1077414772727
9431,1664631247076,-10.15859375
9442,1664631285282,-10.1937920875421
9453,1664631335517,-10.1391466750842
9464,1664631373340,-10.156623526936
9475,1664631403949,-10.0211358375421
9486,1664631452830,-10.0647227483165
9497,1664631489919,-10.1134101430976
9508,1664631520015,-10.1546164772727
9519,1664631570085,-10.1443260732323
9530,1664631606892,-10.1958648989899
9541,1664631635855,-10.1064393939394
9552,1664631684996,-10.0530092592593
9563,1664631730673,-10.0590172558923
9574,1664631755501,-10.1351904461279
9585,1664631801661,-9.99635942760943
9596,1664631848639,-10.0183264941077
9607,1664631879282,-10.0221143728956
9618,1664631919753,-10.1723642676768
9629,1664631965695,-9.97845380892256
9640,1664632003304,-9.91138468013468
9651,1664632036761,-9.99684080387205
9662,1664632084279,-9.94979482323232
9673,1664632121825,-9.95863583754209
9684,1664632152700,-9.84163773148148
9695,1664632200577,-9.96205808080808
9706,1664632242453,-9.84769307659933
9717,1664632269806,-9.93363320707071
9728,1664632315966,-10.027806712963
9739,1664632361394,-9.87708070286195
9750,1664632387754,-9.92005208333333
9761,1664632432571,-9.94342908249158
9772,1664632479850,-9.93651883417508
9783,1664632509117,-9.93778672138047
9794,1664632549486,-9.9165404040404
9805,1664632595541,-9.92760153619529
9816,1664632630775,-9.93375683922559
9827,1664632668050,-9.99238215488215
9838,1664632712283,-9.90447706228956
9849,1664632752554,-9.9420796506734
9860,1664632783319,-10.0020359848485
9871,1664632833352,-9.95562920875421
9882,1664632879082,-9.96899726430977
9893,1664632901455,-9.84210069444445
9904,1664632948711,-9.8540272516835
9915,1664632995044,-9.89147201178451
9926,1664633025329,-9.91218171296296
9937,1664633064654,-9.90469013047138
9948,1664633110464,-9.82107796717172
9959,1664633142333,-9.88586121632997
9970,1664633181366,-9.8918244949495
9981,1664633227777,-9.89374736952862
9992,1664633259388,-9.91657723063973
10003,1664633297519,-9.91548821548821
10014,1664633344767,-9.85807554713804
10018,1664633381668,-9.89052767255892
10036,1664633469089,-9.86416508838384
10047,1664633470359,-9.8794849537037
10058,1664633525454,-9.71748211279461
10069,1664633580269,-9.77338489057239
10080,1664633582919,-9.78977272727273
10091,1664633637872,-9.71565393518519
10102,1664633692914,-9.79064867424243
10113,1664633696877,-9.80512152777778
10124,1664633751093,-9.7045928030303
10135,1664633805883,-9.89809553872054
10146,1664633860126,-9.91986531986532
10157,1664633865037,-10.0047953493266
10168,1664633919509,-9.95643150252525
10179,1664633972926,-9.94436553030303
10190,1664633979798,-9.80190709175084
10201,1664634034232,-9.81372843013468
10212,1664634086943,-9.8438710016835
10223,1664634094104,-9.92113583754209
10234,1664634148141,-9.85660774410774
10245,1664634200920,-9.78922821969697
10256,1664634211503,-9.77951388888889
10267,1664634262557,-9.81634837962963
10278,1664634314709,-9.90993265993266
10289,1664634326447,-9.82120686026936
10300,1664634376870,-9.87213804713805
10311,1664634428306,-9.94205071548821
10322,1664634481625,-9.88684238215488
10333,1664634491353,-9.77631260521886
10344,1664634542162,-9.8748789983165
10355,1664634595023,-9.82627051767677
10366,1664634606657,-10.0016598274411
10377,1664634657805,-9.92777251683502
10388,1664634708774,-9.85091803451178
10399,1664634723592,-9.8267518939394
10410,1664634773042,-9.7835805976431
10421,1664634823044,-9.68367003367003
10432,1664634838703,-9.79245843855219
10443,1664634887302,-9.75804661195286
10454,1664634938024,-9.76013783670034
10465,1664634956620,-9.80418244949495
10476,1664635002152,-9.61974431818182
10487,1664635052078,-9.84703019781145
10498,1664635101800,-9.73201283670033
10509,1664635118043,-9.59846643518518
10520,1664635164901,-9.67415298821549
10531,1664635216371,-9.67741214225589
10542,1664635232522,-9.42959543350168
10553,1664635280013,-9.62916403619529
10564,1664635330413,-9.59147464225589
10575,1664635353690,-9.60856481481481
10586,1664635397061,-9.65489530723906
10597,1664635445679,-9.61312605218855
10608,1664635468384,-9.52884574915825
10619,1664635511534,-9.58636363636364
10630,1664635560008,-9.52090698653199
10641,1664635585232,-9.67604166666667
10652,1664635625715,-9.59979482323232
10663,1664635673726,-9.70420875420875
10674,1664635721691,-9.72785143097643
10685,1664635745649,-9.60229903198653
10696,1664635787008,-9.59711437289562
10707,1664635836265,-9.48823653198653
10718,1664635859635,-9.46302872474748
10729,1664635901798,-9.33553766835017
10740,1664635951448,-9.39161405723906
10751,1664635981462,-9.53965961700336
10762,1664636020373,-9.53649515993266
10773,1664636068223,-9.4707833543771
10784,1664636096728,-9.50589225589226
10795,1664636136124,-9.54318181818182
10806,1664636181611,-9.53425925925926
10817,1664636211770,-9.5174031986532
10828,1664636250197,-9.4382944023569
10839,1664636295016,-9.46157670454545
10850,1664636343018,-9.3266571969697
10861,1664636371298,-9.43093434343434
10872,1664636409394,-9.36987321127946
10883,1664636456702,-9.41628261784512
10894,1664636486033,-9.36117424242424
10905,1664636523535,-9.43805765993266
10916,1664636572144,-9.28436973905724
10927,1664636608436,-9.47478693181819
10938,1664636644345,-9.40306712962963
10949,1664636688601,-9.33356481481481
10960,1664636724260,-9.30591593013468
10971,1664636758387,-9.34548348063973
10982,1664636802835,-9.35729955808081
10993,1664636838864,-9.2466724537037
11004,1664636874159,-9.21276304713805
11015,1664636916739,-9.30904619107744
11026,1664636962745,-9.3375131523569
11037,1664636996158,-9.25020517676768
11048,1664637030532,-9.2596985479798
11059,1664637075802,-9.22783301767677
11070,1664637111647,-9.38777093855219
11081,1664637145178,-9.36189762205387
11092,1664637189762,-9.15150989057239
11103,1664637236896,-9.19527041245791
11114,1664637267198,-9.11246843434343
11125,1664637309630,-9.14765361952862
11136,1664637350983,-9.2813841540404
11147,1664637380333,-9.32480271464646
11158,1664637422601,-9.2143992003367
11169,1664637465039,-9.2394675925926
11180,1664637499214,-9.15908301767677
11191,1664637536133,-9.13567445286195
11202,1664637580531,-9.09568076599327
11213,1664637618861,-9.07621527777778
11224,1664637650309,-9.15579229797979
11235,1664637693276,-9.06127683080808
11246,1664637734419,-9.07824074074074
11257,1664637764600,-9.16178188131313
11268,1664637808606,-9.21512521043771
11279,1664637861219,-9.09553345959596
11290,1664637887232,-9.12597853535353
11301,1664637927576,-9.18164194023569
11312,1664637973938,-9.04980534511785
11323,1664638002410,-9.07117003367003
11334,1664638042189,-9.1008627946128
11345,1664638088353,-9.12926662457912
11356,1664638121930,-9.14152988215488
11367,1664638155813,-9.07056502525252
11378,1664638204215,-9.16648253367003
11389,1664638242933,-9.14506786616162
11400,1664638271135,-9.27126736111111
11411,1664638318195,-9.19600957491583
11422,1664638360418,-9.25701020622896
11433,1664638384770,-9.23741319444444
11444,1664638432251,-9.24869265572391
11455,1664638477936,-9.24523884680134
11466,1664638509323,-9.21283143939394
11477,1664638547468,-9.13909669612795
11488,1664638593022,-9.18820233585859
11499,1664638625303,-9.19319234006734
11510,1664638661672,-9.18353587962963
11521,1664638707242,-9.16143728956229
11532,1664638745127,-9.07533933080808
11543,1664638774623,-8.97277725168351
11554,1664638828134,-8.879984743266
11565,1664638866258,-9.01012731481482
11576,1664638891624,-8.97039141414142
11587,1664638941591,-8.92510521885522
11598,1664638981064,-8.89293455387205
11609,1664639004254,-9.07840382996633
11620,1664639055478,-9.00493476430976
11631,1664639097617,-9.00397727272728
11642,1664639131181,-9.03067392676768
11653,1664639169604,-9.13574284511784
11664,1664639211802,-9.09625946969697
11675,1664639246494,-9.03793928872054
11686,1664639284956,-9.06615635521885
11697,1664639325359,-9.04225589225589
11708,1664639367280,-8.99582281144781
11719,1664639398162,-8.92860900673401
11730,1664639448102,-8.95103377525252
11741,1664639485850,-9.03206281565657
11752,1664639512290,-8.99903724747475
11763,1664639562171,-9.00171506734007
11774,1664639602176,-8.99287931397307
11785,1664639627969,-8.9605613425926
11796,1664639675204,-9.07113057659933
11807,1664639716516,-9.06366266835017
11818,1664639749212,-9.14558343855219
11829,1664639780540,-9.08915456649832
11840,1664639820479,-9.08698442760942
11851,1664639857406,-9.01039299242424
11862,1664639896090,-9.07170664983165
11873,1664639938797,-9.04109322390573
11884,1664639978587,-8.99431818181818
11895,1664640010369,-8.91665351430976
11906,1664640056901,-8.96441498316498
11917,1664640092036,-8.97704913720539
11928,1664640127784,-8.98545612373738
11939,1664640170031,-8.87870107323232
11950,1664640208880,-9.00226220538721
11961,1664640243346,-8.99614109848485
11972,1664640283304,-9.05152041245791
11983,1664640328135,-8.95572653619529
11994,1664640362064,-8.93771306818182
12005,1664640399369,-8.89155355639731
12016,1664640442057,-8.87990056818182
12027,1664640478013,-8.90329861111111
12038,1664640516437,-8.84269518097643
12049,1664640561456,-8.90995896464646
12060,1664640595639,-8.79206123737374
12071,1664640635884,-8.92996106902357
12082,1664640675560,-8.75241740319865
12093,1664640713016,-8.66067182239057
12104,1664640752771,-8.6975220959596
12115,1664640789402,-8.79159038299664
12126,1664640827300,-8.80586595117845
12137,1664640867846,-8.75442182239057
12148,1664640903397,-8.78715277777778
12159,1664640946186,-8.72765677609428
12170,1664640982415,-8.72228798400673
12181,1664641017277,-8.73821285774411
12192,1664641064851,-8.90623158670034
12203,1664641099023,-8.82756207912458
12214,1664641134845,-8.82602851430977
12225,1664641179707,-8.81127946127946
12236,1664641212444,-8.75868581649832
12247,1664641260042,-8.83890467171717
12258,1664641295174,-8.8829203493266
12269,1664641330598,-8.9547953493266
12280,1664641377434,-8.96478324915825
12291,1664641410424,-8.79464172979798
12302,1664641451011,-8.78862058080808
12313,1664641491786,-8.89696180555556
12324,1664641523923,-8.71580650252525
12335,1664641564609,-8.91638257575757
12346,1664641606357,-8.82101746632997
12357,1664641640098,-8.75778356481481
12368,1664641688152,-8.86432554713805
12379,1664641720830,-8.83204177188552
12390,1664641754505,-8.82795401936027
12401,1664641801903,-8.82163036616161
12412,1664641836467,-8.78249947390572
12423,1664641885541,-8.81886311026936
12434,1664641915843,-8.84886363636364
12445,1664641950224,-8.88297032828283
12456,1664642000174,-8.94687236952862
12467,1664642031351,-9.06478851010101
12478,1664642072069,-8.83053188131313
12489,1664642114123,-9.01626157407408
12500,1664642144953,-9.0013468013468
12511,1664642188487,-8.91032986111111
12522,1664642230397,-8.92321654040404
12533,1664642265270,-8.99855587121212
12544,1664642309905,-8.98360427188552
12555,1664642344280,-9.02726746632997
12566,1664642381227,-9.08582175925926
12577,1664642423700,-9.09925557659933
12588,1664642458338,-9.0996501473064
12599,1664642506146,-8.86727693602694
12610,1664642539956,-8.91071127946128
12621,1664642579564,-8.91374421296296
12632,1664642625487,-8.9725352483165
12643,1664642654031,-8.93618213383838
12654,1664642693499,-8.90352483164983
12665,1664642739711,-9.00354850589226
12676,1664642769703,-9.01637731481481
12687,1664642814143,-9.05561079545455
12698,1664642853913,-9.0101694023569
12709,1664642887788,-8.96805292508417
12720,1664642930974,-8.88507733585859
12731,1664642968591,-8.8980876473064
12742,1664643008103,-8.80675768097643
12753,1664643044419,-8.80436395202021
12764,1664643085636,-8.7643728956229
12775,1664643123597,-8.82171717171717
12786,1664643160569,-8.67580492424242
12797,1664643199392,-8.74463383838384
12808,1664643243674,-8.63279145622896
12819,1664643274330,-8.63016887626263
12830,1664643320277,-8.61724537037037
12841,1664643360995,-8.60150726010101
12852,1664643393325,-8.61970749158249
12863,1664643437716,-8.72353745791246
12874,1664643474381,-8.74483112373737
12885,1664643508392,-8.71498579545454
12896,1664643550772,-8.70357481060606
12907,1664643592398,-8.79140361952862
12918,1664643629291,-8.66390204124579
12929,1664643665107,-8.55444286616162
12940,1664643706955,-8.64385521885522
12951,1664643744768,-8.66558291245791
12962,1664643778536,-8.64165614478114
12973,1664643824313,-8.60803082912458
12984,1664643859642,-8.58243371212121
12995,1664643893046,-8.55654461279461
13006,1664643944036,-8.58824968434343
13017,1664643981987,-8.66030618686869
13028,1664644016949,-8.63527199074074
13039,1664644057105,-8.5547821969697
13050,1664644095278,-8.56039036195286
13061,1664644131791,-8.64872948232323
13072,1664644172992,-8.6386047979798
13083,1664644211490,-8.57022043350169
13094,1664644245471,-8.71073232323232
13105,1664644286412,-8.6069234006734
13116,1664644331123,-8.6266440446128
13127,1664644364259,-8.55988268097643
13138,1664644399605,-8.64429187710438
13149,1664644449358,-8.48839436026936
13160,1664644479121,-8.65262521043771
13171,1664644513702,-8.51664299242424
13182,1664644563290,-8.52882996632997
13193,1664644601806,-8.57077283249158
13204,1664644636529,-8.5432922979798
13215,1664644676490,-8.54722748316498
13226,1664644715961,-8.49119581228956
13237,1664644749178,-8.44009890572391
13248,1664644789597,-8.45696022727273
13259,1664644828393,-8.50298295454546
13270,1664644868680,-8.47169086700337
13281,1664644904298,-8.50412720959596
13292,1664644952282,-8.54909248737374
13303,1664644982489,-8.50966961279461
13314,1664645020697,-8.4876210016835
13325,1664645068087,-8.49190867003367
13336,1664645100294,-8.50020517676768
13347,1664645137749,-8.50564499158249
13358,1664645182277,-8.36942866161616
13369,1664645219723,-8.42389257154882
13380,1664645252610,-8.46768202861953
13391,1664645295815,-8.47759627525252
13402,1664645334952,-8.37903251262626
13413,1664645367418,-8.60622895622896
13424,1664645409633,-8.52449231902357
13435,1664645447945,-8.48656092171717
13446,1664645483769,-8.4045533459596
13457,1664645525861,-8.40435343013468
13468,1664645573103,-8.38952546296297
13479,1664645605073,-8.38816287878788
13490,1664645641182,-8.42216172138047
13501,1664645686949,-8.30112058080808
13512,1664645719664,-8.33011363636364
13523,1664645757845,-8.38708175505051
13534,1664645799860,-8.37960069444445
13545,1664645836066,-8.41316813973064
13556,1664645872306,-8.32088068181818
13567,1664645911591,-8.39388678451178
13578,1664645952663,-8.27601273148148
13589,1664645985855,-8.33571127946128
13600,1664646028538,-8.29631470959596
13611,1664646065517,-8.29558080808081
13622,1664646098972,-8.3017650462963
13633,1664646146848,-8.33116845538721
13644,1664646190079,-8.38589015151516
13655,1664646224150,-8.3073547979798
13666,1664646260302,-8.29051978114478
13677,1664646302537,-8.30788615319865
13688,1664646338888,-8.27529987373737
13699,1664646372882,-8.3458648989899
13710,1664646415173,-8.34104324494949
13721,1664646452225,-8.3686553030303
13732,1664646489415,-8.26210016835017
13743,1664646527982,-8.2312631523569
13754,1664646570112,-8.19455492424243
13765,1664646601752,-8.27265625
13776,1664646650421,-8.23243371212121
13787,1664646683152,-8.26673505892256
13798,1664646720933,-8.26933659511785
13809,1664646763862,-8.32311658249158
13820,1664646803997,-8.19712226430977
13831,1664646841542,-8.26303661616162
13842,1664646877884,-8.26065340909091
13853,1664646916883,-8.21939446548821
13864,1664646957213,-8.1882549452862
13875,1664646992027,-8.06871317340067
13886,1664647029578,-8.11495422979798
13897,1664647070490,-8.24057239057239
13908,1664647104401,-8.19130629208754
13919,1664647143213,-8.27657039141414
13930,1664647186097,-8.30883049242424
13941,1664647217414,-8.20685237794613
13952,1664647265224,-8.21943918350168
13963,1664647299097,-8.18956492003367
13974,1664647342763,-8.18475904882155
13985,1664647383038,-8.09214804292929
13996,1664647418563,-8.17114109848485
14007,1664647455700,-8.18264414983165
14018,1664647495436,-8.23074757996633
14029,1664647530254,-8.17201967592593
14040,1664647575740,-8.1783406986532
14051,1664647608534,-8.16059553872054
14062,1664647644059,-8.26735058922559
14073,1664647688585,-8.24244791666667
14084,1664647722499,-8.21288141835017
14095,1664647756998,-8.14420507154882
14106,1664647801631,-8.06091645622895
14117,1664647836031,-8.05582123316498
14128,1664647876712,-8.094289246633
14139,1664647915150,-8.02289562289562
14150,1664647956579,-8.04987636784512
14161,1664647994338,-8.07641782407407
14172,1664648031377,-8.04443392255893
14183,1664648074879,-8.08062131734006
14194,1664648110854,-8.05387731481481
14205,1664648143562,-8.13498000841751
14216,1664648191446,-8.07581018518519
14227,1664648225144,-8.06423348063973
14238,1664648255565,-8.02329808501684
14249,1664648304317,-8.05369318181818
14260,1664648340652,-7.98446180555556
14271,1664648369100,-7.89490214646465
14282,1664648416053,-7.83812605218855
14293,1664648452344,-7.8629577020202
14304,1664648487435,-7.92893781565657
14315,1664648529905,-7.92274305555556
14326,1664648566732,-7.98307817760943
14337,1664648606040,-7.97406618265993
14348,1664648643669,-7.94489425505051
14359,1664648692436,-8.06288141835017
14370,1664648724798,-8.00114951599327
14381,1664648755238,-7.89026725589226
14392,1664648805339,-7.98910984848485
14403,1664648841303,-8.04612268518518
14414,1664648869099,-7.96964962121212
14425,1664648918007,-7.94513888888889
14436,1664648955221,-8.00993792087542
14447,1664648984267,-7.99194023569024
14458,1664649032653,-8.00970117845118
14469,1664649068835,-7.93093434343434
14480,1664649099227,-8.0710674452862
14491,1664649144511,-7.99831912878788
14502,1664649182349,-8.09782460016835
14513,1664649217050,-7.97215646043771
14524,1664649257155,-7.89687236952862
14535,1664649308593,-8.01112163299664
14546,1664649339098,-8.00370633417509
14557,1664649371100,-8.0658406986532
14568,1664649422460,-8.04307922979798
14579,1664649456151,-7.97338226010101
14590,1664649484800,-7.98343329124579
14601,1664649533681,-8.02499210858586
14612,1664649572244,-7.97760679713805
14623,1664649597110,-7.90882786195286
14634,1664649646208,-8.04545717592593
14645,1664649685222,-8.0482349537037
14656,1664649712007,-8.06611163720539
14667,1664649761763,-7.98287037037037
14678,1664649800600,-8.03930187289562
14689,1664649828306,-8.02816182659933
14700,1664649875078,-7.96419139309764
14711,1664649923449,-8.00451125841751
14722,1664649954363,-7.96848695286196
14733,1664649986808,-8.0613425925926
14744,1664650035335,-7.89901883417509
14755,1664650069005,-7.98359638047138
14766,1664650101684,-7.85031565656566
14777,1664650147449,-8.00256734006734
14788,1664650189855,-7.93745265151515
14799,1664650213559,-7.96071917087542
14810,1664650261183,-8.00120212542088
14821,1664650302567,-7.89354219276094
14832,1664650328265,-7.91739793771044
14843,1664650376003,-7.84959753787879
14854,1664650416751,-7.74781407828283
14865,1664650439981,-7.86741372053872
14876,1664650487284,-7.91303661616161
14887,1664650535257,-7.80553714225589
14898,1664650566537,-7.79536773989899
14909,1664650602386,-7.8124736952862
14920,1664650646767,-7.79700652356902
14931,1664650679533,-7.86543823653199
14942,1664650715121,-7.78303345959596
14953,1664650758623,-7.86101641414141
14964,1664650804539,-7.91215540824916
14975,1664650827351,-7.80448758417508
14986,1664650872944,-7.80402199074074
14997,1664650918254,-7.74595170454545
15008,1664650940296,-7.82327441077441
15019,1664650986040,-7.87100957491583
15041,1664651097942,-7.67493423821549
15052,1664651150825,-7.68565077861953
15063,1664651152437,-7.67234322390573
15074,1664651205971,-7.6986663510101
15085,1664651259578,-7.76628787878788
15096,1664651262119,-7.80116792929293
15107,1664651315408,-7.73705281986532
15118,1664651368459,-7.70955124158249
15129,1664651373324,-7.79205071548821
15140,1664651425471,-7.82951125841751
15151,1664651478624,-7.77680976430976
15162,1664651485343,-7.73893886784512
15173,1664651535560,-7.76398358585858
15184,1664651588520,-7.80886205808081
15195,1664651640470,-7.73954387626263
15206,1664651646156,-7.75387205387206
15217,1664651698508,-7.90435343013468
15228,1664651751002,-8.02149095117845
15239,1664651759608,-7.96710069444444
15250,1664651809295,-7.98922032828283
15261,1664651861538,-7.8915956439394
15272,1664651871674,-7.93894412878788
15283,1664651920888,-7.93063446969697
15294,1664651973226,-8.01409669612795
15305,1664651984968,-7.93015835437711
15316,1664652031829,-7.93541403619528
15327,1664652083686,-7.85266992845118
15338,1664652099777,-7.79842171717172
15349,1664652142972,-7.86611426767677
15360,1664652194557,-7.75175452441077
15371,1664652245517,-7.78980429292929
15382,1664652254455,-7.78264151936027
15393,1664652305252,-7.69431818181818
15404,1664652356006,-7.72994002525253
15415,1664652370165,-7.72833806818182
15426,1664652417428,-7.67929819023569
15437,1664652466249,-7.75243055555556
15448,1664652483383,-7.70348274410774
15459,1664652527730,-7.67366372053872
15470,1664652578142,-7.74588068181818
15481,1664652596764,-7.72671243686869
15492,1664652638776,-7.6265493476431
15503,1664652689784,-7.56605113636364
15514,1664652713087,-7.65803609006734
15525,1664652749447,-7.67842487373737
15536,1664652800587,-7.65336437289562
15547,1664652846885,-7.70454808501684
15558,1664652860217,-7.65914351851852
15569,1664652911186,-7.70087068602694
15580,1664652959368,-7.74483375420875
15591,1664652978244,-7.65178082912458
15602,1664653022412,-7.67706228956229
15613,1664653069690,-7.72191971801347
15624,1664653094910,-7.75051031144781
15635,1664653133577,-7.69676188973064
15646,1664653182929,-7.66466750841751
15657,1664653208643,-7.72810921717172
15668,1664653244437,-7.75944865319865
15679,1664653295765,-7.73523253367003
15690,1664653326420,-7.66949442340067
15701,1664653355167,-7.56286826599327
15712,1664653405888,-7.52800925925926
15723,1664653449191,-7.64947390572391
15734,1664653466521,-7.63599273989899
15745,1664653515909,-7.61322864057239
15756,1664653563123,-7.6616109006734
15767,1664653585889,-7.60582123316498
15778,1664653627274,-7.70909880050505
15789,1664653672814,-7.75730744949495
15800,1664653705692,-7.71969433922559
15811,1664653737671,-7.73120265151515
15822,1664653787836,-7.76631681397306
15833,1664653820035,-7.70582386363636
15844,1664653848400,-7.63527462121212
15855,1664653900148,-7.67443970959596
15866,1664653938818,-7.6308186026936
15877,1664653960044,-7.63655829124579
15888,1664654011279,-7.63759732744107
15899,1664654051949,-7.66121632996633
15910,1664654071456,-7.66161616161616
15921,1664654122740,-7.70621580387205
15932,1664654166564,-7.69284511784512
15943,1664654194607,-7.65606586700337
15954,1664654232827,-7.49765361952862
15965,1664654276408,-7.63969118265993
15976,1664654313643,-7.64246369949495
15987,1664654344312,-7.54864530723906
15998,1664654391421,-7.5660958543771
16009,1664654430328,-7.62724642255892
16020,1664654454703,-7.57545507154882
16031,1664654504229,-7.5769938973064
16042,1664654545054,-7.61439656986532
16053,1664654564853,-7.60614478114478
16064,1664654615945,-7.60182817760943
16075,1664654659930,-7.65096275252525
16086,1664654676108,-7.64971590909091
16097,1664654726665,-7.5971301557239
16108,1664654770554,-7.62239320286195
16119,1664654802006,-7.64495738636364
16130,1664654840212,-7.65735216750842
16141,1664654886592,-7.67100957491582
16152,1664654924552,-7.61571706649832
16163,1664654950713,-7.57082281144781
16174,1664654999583,-7.5715382996633
16185,1664655037926,-7.59814814814815
16196,1664655061597,-7.69134574915825
16207,1664655111254,-7.57371369949495
16218,1664655154047,-7.64525462962963
16229,1664655172595,-7.60207018097643
16240,1664655222610,-7.63517466329966
16251,1664655266239,-7.66599589646464
16262,1664655283339,-7.58263625841751
16273,1664655334571,-7.57849326599327
16284,1664655377708,-7.64724589646465
16295,1664655411608,-7.61207649410774
16306,1664655446072,-7.57644938973064
16317,1664655491064,-7.66771359427609
16328,1664655531893,-7.62818023989899
16339,1664655558531,-7.57659932659933
16350,1664655606926,-7.59118002946128
16361,1664655647551,-7.67506839225589
16372,1664655668752,-7.7371501473064
16383,1664655718566,-7.67107533670034
16394,1664655759116,-7.67891151094276
16405,1664655779671,-7.69369476010101
16416,1664655830528,-7.68629261363637
16427,1664655870941,-7.61477798821549
16438,1664655894119,-7.6174031986532
16449,1664655941888,-7.54433396464647
16460,1664655987423,-7.63314130892256
16471,1664656022194,-7.55730218855219
16482,1664656054521,-7.53090803872054
16493,1664656102193,-7.66519886363636
16504,1664656134768,-7.58563762626263
16515,1664656165504,-7.57285090488215
16526,1664656213810,-7.57245633417508
16537,1664656252781,-7.61463857323232
16548,1664656276672,-7.62717013888889
16559,1664656325977,-7.61737689393939
16570,1664656367324,-7.58740793350168
16581,1664656387612,-7.56533301767677
16592,1664656437487,-7.54018834175084
16603,1664656481584,-7.50769938973064
16614,1664656509370,-7.59328703703704
16625,1664656541661,-7.45976957070707
16636,1664656579398,-7.48987268518518
16647,1664656612353,-7.57370580808081
16658,1664656647308,-7.57160932239057
16669,1664656694205,-7.40839120370371
16680,1664656728998,-7.41597222222222
16691,1664656757665,-7.51284459175085
16702,1664656806201,-7.51753472222222
16713,1664656841474,-7.51177398989899
16724,1664656868512,-7.47245896464646
16735,1664656916588,-7.53571127946128
16746,1664656957771,-7.54982375841751
16757,1664656979818,-7.49876630892256
16768,1664657028832,-7.44468644781145
16779,1664657070516,-7.5367319023569
16790,1664657104747,-7.53359375
16801,1664657140272,-7.46754787457913
16812,1664657189390,-7.34660143097643
16823,1664657221260,-7.44487321127946
16834,1664657252104,-7.37298768939394
16845,1664657300622,-7.48550084175084
16856,1664657334101,-7.43247053872054
16867,1664657362795,-7.44917140151515
16878,1664657411611,-7.38109480218855
16889,1664657450125,-7.46135048400673
16900,1664657473724,-7.46106113215488
16911,1664657522531,-7.39364741161616
16922,1664657560820,-7.48915982744108
16933,1664657591594,-7.38323074494949
16944,1664657634978,-7.43166035353535
16955,1664657673056,-7.39621738215488
16966,1664657705033,-7.24722485269361
16977,1664657744538,-7.31349168771044
16988,1664657793476,-7.31360742845118
16999,1664657825267,-7.29834806397307
17010,1664657855665,-7.34673032407407
17021,1664657904777,-7.3748921506734
17032,1664657944741,-7.32514204545454
17043,1664657966098,-7.32334543350168
17054,1664658015245,-7.33613741582492
17065,1664658056406,-7.30768886784512
17076,1664658077246,-7.28330176767677
17087,1664658128286,-7.33367529461279
17098,1664658168117,-7.3254313973064
17109,1664658196538,-7.43443023989899
17120,1664658240502,-7.36790035774411
17131,1664658283361,-7.37867476851852
17142,1664658314415,-7.35834648569023
17153,1664658351604,-7.48030303030303
17164,1664658398812,-7.48402777777778
17175,1664658428068,-7.41484901094276
17186,1664658462335,-7.38441182659933
17197,1664658509923,-7.44126683501683
17208,1664658548854,-7.55036563552189
17219,1664658574150,-7.47475273569023
