Training Env Iteration,Time,Reward
17453,1665931992789,-16.6239425505051
17464,1665932021552,-17.5180292508418
17475,1665932036135,-17.9968828914141
17486,1665932044117,-17.5755103114478
17497,1665932076044,-17.6455939604377
17508,1665932087876,-17.2731823442761
17519,1665932105835,-17.0204571759259
17530,1665932130306,-17.4761442550505
17541,1665932137971,-16.5865740740741
17552,1665932165976,-16.8005313552189
17563,1665932181451,-18.3077204335017
17574,1665932190523,-16.9116714015151
17585,1665932222131,-17.447490530303
17596,1665932234558,-17.6285827020202
17607,1665932243992,-17.8273726851852
17618,1665932275112,-18.1252551557239
17629,1665932285351,-17.8829045664983
17640,1665932304303,-16.8526778198653
17651,1665932327777,-17.0835753367003
17662,1665932337663,-16.9515546085859
17673,1665932363614,-17.3508864688552
17684,1665932381532,-17.1139230850168
17695,1665932389255,-17.2289115109428
17706,1665932420762,-17.3224957912458
17717,1665932432410,-17.415361952862
17728,1665932447998,-17.1151909722222
17739,1665932475480,-17.3196548821549
17750,1665932483708,-17.7575284090909
17761,1665932505274,-17.0866293139731
17772,1665932526676,-17.2970722853535
17783,1665932535069,-17.1368555345118
17794,1665932562466,-17.9319786405724
17805,1665932579873,-17.064414983165
17816,1665932588943,-17.1297874579125
17827,1665932618912,-17.0737952441078
17838,1665932630031,-17.2469223484848
17849,1665932645739,-17.3093934132997
17860,1665932672733,-17.4092461069024
17871,1665932680822,-17.93664246633
17882,1665932706088,-17.2529671717172
17893,1665932726818,-17.589954229798
17904,1665932732684,-17.8079808501684
17915,1665932763290,-16.385916456229
17926,1665932777225,-17.6862926136364
17937,1665932786745,-17.489712226431
17948,1665932819305,-17.5629156144781
17959,1665932828837,-17.1558133417508
17970,1665932843880,-17.3433370159933
17981,1665932871892,-17.302288510101
17992,1665932880001,-17.2502735690236
18003,1665932903646,-18.1501236321549
18014,1665932924156,-17.3142703072391
18025,1665932931875,-16.9426320496633
18036,1665932963319,-17.6350142045455
18047,1665932975211,-17.5885390361953
18058,1665932986645,-17.8034906355219
18069,1665933017037,-17.5607744107744
18080,1665933026087,-17.2639888468013
18091,1665933044853,-17.870554503367
18102,1665933071691,-17.7944944234007
18113,1665933079215,-17.8888704755892
18124,1665933104019,-16.9548006102694
18135,1665933122569,-17.4401304713805
18146,1665933132219,-17.3845196759259
18157,1665933163025,-17.1482481060606
18168,1665933172898,-16.6858454335017
18179,1665933186544,-17.6364846380471
18190,1665933215086,-17.4867713594276
18201,1665933225287,-17.3290404040404
18212,1665933246166,-17.3482638888889
18223,1665933269046,-17.703885206229
18234,1665933276986,-17.4758706860269
18245,1665933303697,-17.6610006313131
18256,1665933320268,-17.2909801136364
18267,1665933329940,-17.3160669191919
18278,1665933362092,-18.2603956228956
18289,1665933372151,-17.8426530934343
18300,1665933388142,-17.448216540404
18311,1665933416517,-18.4792824074074
18322,1665933424456,-17.9802530513468
18333,1665933445078,-17.6963646885522
18344,1665933467542,-17.1931055345118
18355,1665933476043,-17.3517229587542
18366,1665933505438,-17.706844486532
18377,1665933518765,-17.5444339225589
18388,1665933528955,-17.7228824705387
18399,1665933559682,-17.5977930345118
18410,1665933570923,-17.5488820496633
18421,1665933586918,-18.3255287247475
18432,1665933614418,-17.8002867213805
18443,1665933622488,-17.2618055555556
18454,1665933644297,-18.106920770202
18465,1665933666266,-17.3712463173401
18476,1665933676872,-17.8219618055556
18487,1665933705396,-17.2598195496633
18498,1665933717014,-18.8593118686869
18509,1665933728305,-17.6938473274411
18520,1665933761926,-18.2465856481481
18531,1665933769270,-17.5681029040404
18542,1665933786318,-18.6496080597643
18553,1665933812936,-17.0138573232323
18564,1665933821225,-17.7573705808081
18575,1665933844458,-17.9629182449495
18586,1665933864571,-18.1485900673401
18597,1665933875311,-17.7820207281145
18608,1665933904410,-16.9959306607744
18619,1665933915785,-17.7604587542088
18630,1665933928631,-17.3443970959596
18641,1665933960160,-18.4871054292929
18652,1665933968159,-17.578685290404
18663,1665933985257,-17.8164772727273
18674,1665934012059,-18.1359243476431
18685,1665934020576,-17.4364267676768
18696,1665934049172,-17.3813762626263
18707,1665934063092,-17.7064209806397
18718,1665934074231,-16.8531171085859
18729,1665934103968,-17.9147306397306
18740,1665934114426,-17.6791429924242
18751,1665934131679,-17.8756050084175
18762,1665934158604,-18.3106507786195
18773,1665934167566,-18.0380313552189
18784,1665934186305,-17.6877130681818
18795,1665934211096,-17.4356481481481
18806,1665934220294,-17.1833938341751
18817,1665934249421,-17.1606902356902
18828,1665934262109,-16.7664772727273
18839,1665934273096,-16.9493055555556
18850,1665934305818,-16.9468118686869
18861,1665934314561,-17.3262757786195
18872,1665934330019,-17.6876551978115
18883,1665934358516,-17.1404198232323
18894,1665934365577,-17.2162878787879
18905,1665934386973,-17.5438499579125
18916,1665934408860,-17.733241266835
18927,1665934420325,-17.0922453703704
18938,1665934448194,-17.0991766624579
18949,1665934460713,-17.2186500420875
18960,1665934476457,-17.2960963804714
18971,1665934503767,-17.3221485690236
18982,1665934513266,-17.5212121212121
18993,1665934529397,-17.8982638888889
19004,1665934555879,-17.6639625420875
19015,1665934564732,-17.0944839015152
19026,1665934592464,-17.3992003367003
19037,1665934607093,-17.8100562920875
19048,1665934619595,-16.7081150042088
19059,1665934647030,-16.4017755681818
19070,1665934660252,-17.1041719276094
19081,1665934676051,-16.49773253367
19092,1665934701848,-17.4859348695286
19103,1665934712009,-16.9261837121212
19114,1665934730100,-17.3757102272727
19125,1665934754339,-16.9142966119529
19136,1665934764610,-17.7263888888889
19147,1665934794040,-16.8662694654882
19158,1665934807322,-17.0123211279461
19169,1665934820696,-16.5148569023569
19180,1665934849681,-16.7885469276094
19191,1665934859302,-16.7350904882155
19202,1665934874435,-17.1769097222222
19213,1665934899764,-16.7064972643098
19224,1665934912195,-17.063578493266
19235,1665934930637,-17.0885048400673
19246,1665934954134,-16.8999158249158
19257,1665934964747,-17.7884890572391
19268,1665934992464,-16.7789167718855
19279,1665935005022,-16.5612820917508
19290,1665935019355,-17.1322785143098
19301,1665935047482,-17.0724484427609
19312,1665935057959,-16.5792718855219
19323,1665935073978,-16.4690814393939
19334,1665935099138,-17.2829598063973
19345,1665935110228,-17.1880655513468
19356,1665935133724,-16.2493529040404
19367,1665935152020,-16.5073863636364
19378,1665935165261,-17.1861268939394
19389,1665935190547,-16.9216382575758
19400,1665935204037,-16.4094960016835
19411,1665935220528,-16.5769018308081
19422,1665935245760,-17.4304634890572
19433,1665935256906,-16.3910195707071
19444,1665935276132,-16.2600536616162
19455,1665935298228,-16.5061211069024
19466,1665935310780,-16.5939867424242
19477,1665935338480,-17.250407723064
19488,1665935350792,-17.232438973064
19499,1665935363741,-16.370775462963
19510,1665935389907,-16.535916456229
19521,1665935403604,-16.279093013468
19532,1665935420292,-16.6598458543771
19543,1665935443599,-16.0824836910774
19554,1665935456420,-16.4138073442761
19565,1665935478498,-17.1021070075758
19576,1665935496685,-17.1819444444444
19587,1665935510622,-17.1429555976431
19598,1665935535885,-16.5605350378788
19609,1665935549520,-16.7027146464647
19620,1665935565278,-17.1424137205387
19631,1665935590882,-16.6308291245791
19642,1665935601595,-16.282757260101
19653,1665935619990,-15.8539457070707
19664,1665935642119,-16.0807160143098
19675,1665935656979,-16.1460621843434
19686,1665935679957,-16.8059659090909
19697,1665935695878,-16.4258943602694
19708,1665935707940,-17.19445496633
19719,1665935733215,-16.9508733164983
19730,1665935746938,-16.7693602693603
19741,1665935765559,-16.7341829755892
19752,1665935789155,-16.4695259890572
19763,1665935800870,-16.011939709596
19774,1665935820633,-15.9047874579125
19785,1665935840929,-16.159396043771
19796,1665935855983,-16.3230955387205
19807,1665935880877,-16.359914246633
19818,1665935894770,-16.7626999158249
19829,1665935906366,-16.77101746633
19840,1665935932047,-16.2255708122896
19851,1665935946029,-16.4964935816498
19862,1665935964226,-16.9535984848485
19873,1665935986464,-16.1555108375421
19884,1665936000340,-16.1661879208754
19895,1665936022591,-15.9481165824916
19906,1665936039737,-15.5530618686869
19917,1665936053902,-16.2132365319865
19928,1665936078695,-16.0500683922559
19939,1665936093382,-16.2923006102694
19950,1665936110927,-16.4716040614478
19961,1665936131202,-16.8085253577441
19972,1665936145539,-16.9670428240741
19983,1665936163532,-16.084837962963
19994,1665936184808,-15.8469276094276
20005,1665936199492,-15.5947311658249
20016,1665936224943,-15.9450363005051
20027,1665936239542,-16.3655355639731
20034,1665936252718,-16.1057922979798
20071,1665936346532,-16.3663115530303
20082,1665936347679,-16.2573311237374
20093,1665936348604,-16.3146359427609
20104,1665936394690,-15.6103903619529
20115,1665936395710,-15.6970828072391
20126,1665936441656,-16.186158459596
20137,1665936443377,-15.6732586279461
20148,1665936444413,-16.0156565656566
20159,1665936490291,-15.6734506523569
20170,1665936492123,-15.9182607323232
20181,1665936494283,-16.4327467382155
20192,1665936540112,-16.0458780513468
20203,1665936541595,-15.5935158880471
20214,1665936586828,-15.9829492845118
20225,1665936589326,-15.9226273148148
20236,1665936590778,-15.5856770833333
20247,1665936636115,-15.9375289351852
20258,1665936638212,-15.5630550294613
20269,1665936641242,-15.533109743266
20280,1665936685616,-15.7786695075758
20291,1665936687547,-15.3651857112795
20302,1665936691893,-15.8432370580808
20313,1665936734831,-16.0002840909091
20324,1665936737221,-15.4754708543771
20335,1665936781864,-15.867484743266
20346,1665936784906,-16.0803740530303
20357,1665936786869,-15.9917166456229
20368,1665936831555,-16.3585858585859
20379,1665936834343,-16.6210464015152
20390,1665936839868,-16.0213883627946
20401,1665936881730,-16.4524226641414
20412,1665936883944,-15.9336042718855
20423,1665936892318,-15.7769754840067
20434,1665936930957,-15.5652698863636
20445,1665936934053,-15.819420770202
20456,1665936977682,-15.5806029040404
20467,1665936981520,-16.1386153198653
20478,1665936984191,-16.7295480850168
20489,1665937028032,-16.4582018097643
20500,1665937031411,-17.3199442340067
20511,1665937038084,-17.4917745159933
20522,1665937078578,-16.1544297138047
20533,1665937081479,-16.7844644360269
20544,1665937124300,-16.8235532407407
20555,1665937128556,-16.4388020833333
20566,1665937131008,-16.2956781355219
20577,1665937174236,-16.0194339225589
20588,1665937178625,-15.7558843644781
20599,1665937183391,-16.0851799242424
20610,1665937225131,-16.062279040404
20621,1665937228481,-16.3687868265993
20632,1665937238393,-16.2679529671717
20643,1665937275267,-16.7690735479798
20654,1665937278352,-16.2282749368687
20665,1665937321145,-16.3388941498316
20676,1665937325527,-16.0534143518519
20687,1665937328996,-16.2186842382155
20698,1665937371315,-16.1164693813131
20709,1665937375232,-16.1049216119529
20720,1665937385049,-16.1122474747475
20731,1665937421959,-15.9237215909091
20742,1665937425658,-16.3219328703704
20753,1665937439225,-16.4984138257576
20764,1665937472049,-16.4060369318182
20775,1665937475794,-16.2373421717172
20786,1665937516987,-15.8760285143098
20797,1665937522720,-15.4543876262626
20808,1665937526642,-15.8582333754209
20819,1665937568021,-15.3358743686869
20830,1665937572283,-15.2679319234007
20841,1665937585676,-15.6379156144781
20852,1665937619502,-16.2278093434343
20863,1665937623479,-16.3644255050505
20874,1665937661611,-16.7042534722222
20885,1665937669243,-16.0068076599327
20896,1665937673644,-15.4194523358586
20907,1665937714907,-15.3016019570707
20918,1665937720012,-14.8347906144781
20929,1665937726278,-14.9788720538721
20940,1665937765520,-14.9136994949495
20951,1665937769759,-14.9971827651515
20962,1665937786794,-15.180247790404
20973,1665937815746,-15.6708412247475
20984,1665937820108,-15.8901725589226
20995,1665937858842,-16.2015756523569
21006,1665937866012,-15.6785379840067
21017,1665937870518,-15.3295349326599
21028,1665937910915,-15.2222038089226
21039,1665937916549,-14.9725747053872
21050,1665937931274,-14.9355245159933
21061,1665937961408,-14.8169270833333
21072,1665937966532,-14.9732928240741
21083,1665937987148,-15.1762468434343
21094,1665938012176,-15.4613083964646
21105,1665938016600,-16.30163878367
21116,1665938057266,-15.6563946759259
21127,1665938062367,-15.8794507575758
21138,1665938067833,-15.4370028409091
21149,1665938107483,-15.1151751893939
21160,1665938113305,-14.688391729798
21171,1665938133096,-15.0232875631313
21182,1665938157986,-14.9158012415825
21193,1665938163860,-14.9936026936027
21204,1665938199781,-15.2115162037037
21215,1665938209360,-15.6156749789562
21226,1665938213905,-15.7576704545455
21237,1665938253070,-15.6016703493266
21248,1665938259979,-15.8858585858586
21259,1665938268224,-15.2051320496633
21270,1665938304386,-15.4933896254209
21281,1665938310435,-14.9540746001684
21292,1665938332729,-14.6882654671717
21303,1665938354761,-14.6337226430977
21314,1665938359993,-15.2671848695286
21325,1665938396863,-15.3742529461279
21336,1665938406115,-15.4706360479798
21347,1665938411121,-15.5546296296296
21358,1665938449573,-15.8941682449495
21369,1665938456632,-15.4118871001684
21380,1665938476856,-15.4231797138047
21391,1665938500627,-15.1027356902357
21402,1665938507237,-14.9984033038721
21413,1665938533204,-14.8456676136364
21424,1665938551804,-15.0151988636364
21435,1665938557661,-15.2303451178451
21446,1665938594402,-15.6358559553872
21457,1665938602468,-15.4120186237374
21468,1665938609159,-15.6945943813131
21479,1665938646407,-15.6755103114478
21490,1665938653689,-15.3938078703704
21501,1665938677982,-15.454093013468
21512,1665938697694,-15.2938473274411
21523,1665938704015,-15.0845722853535
21534,1665938737445,-14.8214541245791
21545,1665938749309,-14.9434185606061
21556,1665938754283,-14.9712752525253
21567,1665938790186,-15.4778724747475
21578,1665938799613,-15.8244739057239
21589,1665938809670,-15.7123921506734
21600,1665938843958,-15.7763520622896
21611,1665938850756,-15.3146412037037
21622,1665938877476,-15.1911221590909
21633,1665938894699,-15.1896832912458
21644,1665938900914,-14.9763573232323
21655,1665938936041,-14.9990740740741
21666,1665938945637,-15.0766913930977
21677,1665938951378,-15.3486111111111
21688,1665938988119,-15.6120317760943
21699,1665938996588,-15.2370659722222
21710,1665939021308,-15.5736610900673
21721,1665939039950,-15.6212410563973
21732,1665939047823,-15.6154855850168
21743,1665939078559,-15.1068339646465
21754,1665939092291,-15.0959569654882
21765,1665939097735,-14.5542271675084
21776,1665939131706,-14.7523411195286
21787,1665939142771,-15.0584859006734
21798,1665939148740,-15.2577388468014
21809,1665939185069,-15.7659722222222
21820,1665939193381,-15.6348695286195
21831,1665939222410,-15.7788825757576
21842,1665939236282,-15.3529908459596
21853,1665939244417,-15.4447048611111
21864,1665939276302,-15.0365924873737
21875,1665939289049,-15.0517124368687
21886,1665939295229,-15.6777619949495
21897,1665939329368,-14.9643123947811
21908,1665939339252,-15.4145044191919
21919,1665939350401,-15.950318287037
21930,1665939383023,-15.6272411616162
21941,1665939390992,-15.5236821338384
21952,1665939420535,-15.8349878998317
21963,1665939434842,-15.5537326388889
21974,1665939442552,-15.2363610058923
21985,1665939474452,-15.2966829755892
21996,1665939485691,-15.015811763468
22007,1665939492554,-14.8564446548822
22018,1665939526637,-15.2546454124579
22029,1665939536251,-15.208054503367
22040,1665939566091,-15.3629655934343
22051,1665939579679,-15.3039088804714
22062,1665939588369,-15.8187105429293
22073,1665939620244,-15.9793823653199
22084,1665939632247,-15.4501762415825
22095,1665939639373,-15.1741687710438
22106,1665939672572,-15.4624579124579
22117,1665939682321,-15.2860926978114
22128,1665939690470,-15.2459595959596
22139,1665939724193,-15.3517019149832
22150,1665939734809,-15.4087200126263
22161,1665939764119,-15.5584753787879
22172,1665939776560,-15.8502709385522
22183,1665939785351,-15.8608086069024
22194,1665939817935,-15.9475904882155
22205,1665939829168,-15.315845959596
22216,1665939837261,-15.3695785984848
22227,1665939870591,-14.9382759890572
22238,1665939879392,-15.279203493266
22249,1665939893461,-15.4088752104377
22260,1665939923135,-15.2458228114478
22271,1665939932071,-15.7961568813131
22282,1665939963892,-15.6070180976431
22293,1665939975997,-15.9203966750842
22304,1665939983271,-15.8115845959596
22315,1665940016330,-15.6832097011785
22326,1665940027235,-15.4506207912458
22337,1665940035011,-15.6718618476431
22348,1665940068142,-15.2699179292929
22359,1665940077774,-15.2143728956229
22370,1665940105094,-15.4109217171717
22381,1665940119881,-15.4793376473064
22392,1665940129247,-15.6712857744108
22403,1665940161106,-16.1615346170034
22414,1665940172667,-15.6792061237374
22425,1665940181331,-16.205150462963
22436,1665940215373,-16.0302504208754
22447,1665940224738,-15.5911563552189
22458,1665940232201,-15.4203993055556
22469,1665940266639,-15.0397043350168
22480,1665940276042,-15.4878630050505
22491,1665940306193,-15.4728509048822
22502,1665940318593,-15.9425005260943
22513,1665940326692,-15.5885416666667
22524,1665940359816,-15.9260679713805
22535,1665940370971,-15.803388047138
22546,1665940379286,-15.4002893518519
22557,1665940414082,-15.4475615530303
22568,1665940421803,-15.6910064183502
22579,1665940436268,-15.4596196338384
22590,1665940463911,-15.244344486532
22601,1665940473897,-15.194157723064
22612,1665940503786,-16.1142229587542
22623,1665940517871,-15.9014678030303
22634,1665940525346,-15.7598563762626
22645,1665940557142,-16.2351720328283
22656,1665940569303,-15.9180397727273
22667,1665940577138,-15.1924663299663
22678,1665940610627,-15.5452651515152
22689,1665940620311,-15.3204492845118
22700,1665940644128,-15.3445838594276
22711,1665940663337,-15.1767597853535
22722,1665940671348,-15.3676452020202
22733,1665940702872,-15.520333543771
22744,1665940715048,-15.7870028409091
22755,1665940723661,-15.8066761363636
22766,1665940755233,-15.6697232744108
22777,1665940765956,-15.863633733165
22788,1665940775667,-15.6763152356902
22799,1665940807838,-15.5054924242424
22810,1665940818181,-15.6282538930976
22821,1665940843825,-15.382791456229
22832,1665940862051,-15.1825231481482
22843,1665940869069,-15.3085253577441
22854,1665940899654,-15.4682581018519
22865,1665940912857,-16.3871501473064
22876,1665940922076,-16.0626841329966
22887,1665940954442,-15.6890914351852
22898,1665940965553,-15.6812052819865
22909,1665940980059,-15.8493739478115
22920,1665941008166,-15.6663036616162
22931,1665941015576,-15.3878945707071
22942,1665941043138,-15.3526541456229
22953,1665941060057,-15.3307607323232
22964,1665941068301,-15.7038194444445
22975,1665941099182,-15.7320628156566
22986,1665941111322,-15.8953282828283
22997,1665941119702,-15.8226983375421
23008,1665941152476,-16.1492608375421
23019,1665941163120,-15.7533775252525
23030,1665941183305,-15.4435763888889
23041,1665941206574,-15.3397569444445
23052,1665941213309,-15.2927767255892
23063,1665941243679,-15.0281013257576
23074,1665941258426,-15.3764073021885
23085,1665941266824,-15.3935869107744
23096,1665941297785,-15.5224247685185
23107,1665941310621,-15.459782723064
23118,1665941319167,-15.8294849537037
23129,1665941352668,-15.6364688552189
23140,1665941360802,-15.4672558922559
23151,1665941382978,-15.6702204335017
23162,1665941404130,-15.2069418139731
23173,1665941411157,-15.1161984427609
23184,1665941441303,-15.0772990319865
23195,1665941455591,-15.480689709596
23206,1665941464373,-15.4189683291246
23217,1665941495219,-16.182978219697
23228,1665941507765,-15.8075941708754
23239,1665941524002,-15.3798874158249
23250,1665941550256,-15.8961937079125
23261,1665941558812,-15.5486295244108
23272,1665941582720,-15.6595354587542
23283,1665941603136,-15.4081781355219
23294,1665941609741,-15.19375
23305,1665941639461,-15.1822785143098
23316,1665941654626,-15.7666456228956
23327,1665941664423,-15.4169086700337
23338,1665941693141,-16.0117450547138
23349,1665941705665,-16.0181791877104
23360,1665941723043,-15.9238031355219
23371,1665941749810,-15.8598695286195
23382,1665941758017,-15.457549452862
23393,1665941784950,-15.5313710016835
23404,1665941801357,-15.6645491372054
23415,1665941809553,-15.0494870580808
23426,1665941838061,-15.5253235479798
23437,1665941852156,-15.6692103324916
23448,1665941866968,-15.4330281986532
23459,1665941893700,-15.977364793771
23470,1665941904480,-15.8974721170034
23481,1665941923278,-15.8966856060606
23492,1665941948961,-15.8210437710438
23503,1665941956722,-15.5239136153199
23514,1665941983169,-15.4549505471381
23525,1665941999387,-15.2326178451178
23536,1665942008446,-15.0429529671717
23547,1665942035826,-15.3988846801347
23558,1665942049663,-15.5264941077441
23569,1665942067037,-16.2841172138047
23580,1665942092490,-16.3367476851852
23591,1665942102686,-15.7879997895623
23602,1665942122834,-15.6358401725589
23613,1665942146524,-15.816219486532
23624,1665942155556,-15.4403382786195
23635,1665942181888,-15.479577020202
23646,1665942196890,-15.4022490530303
23657,1665942208260,-15.2431923400673
23668,1665942234374,-15.8081570917508
23679,1665942248210,-15.8695023148148
23690,1665942267079,-15.211124263468
23701,1665942291534,-15.8509022516835
23712,1665942302002,-15.9313946759259
23723,1665942327094,-15.3892545244108
23734,1665942344947,-15.8071154250842
23745,1665942354364,-15.4038615319865
23756,1665942380469,-15.2047900883838
23767,1665942395950,-15.3108796296296
23778,1665942410466,-15.2826231060606
23789,1665942434368,-15.7649831649832
23800,1665942446938,-15.7679108796296
23811,1665942466326,-16.1974195075758
23822,1665942491847,-15.6889073021886
23833,1665942500938,-15.6012336910774
23844,1665942525232,-15.8214225589226
23855,1665942542466,-15.0929950547138
23866,1665942554972,-15.2578545875421
23877,1665942577678,-15.1205466119529
23888,1665942593836,-15.6343565867003
23899,1665942610443,-15.33898621633
23910,1665942633715,-15.6831071127946
23921,1665942646277,-15.4958228114478
23932,1665942665616,-15.2877367424242
23943,1665942689056,-15.5775883838384
23954,1665942698012,-15.3943918350168
23965,1665942723007,-15.6351325757576
23976,1665942740435,-15.4632102272727
23987,1665942753474,-15.1628340698653
23998,1665942776639,-15.3317708333333
24009,1665942792070,-14.7289194023569
24020,1665942811241,-15.840603956229
24031,1665942832940,-15.6083149200337
24042,1665942845530,-16.0302162247475
24053,1665942867921,-15.9723274410774
24064,1665942887069,-15.7360243055555
24075,1665942901449,-15.8866582491583
24086,1665942921042,-15.4427977693603
24097,1665942938238,-15.4238767887205
24108,1665942954336,-15.3574258207071
24119,1665942977269,-15.3410616582492
24130,1665942991718,-15.5404698021885
24141,1665943009827,-15.6450126262626
24152,1665943033198,-15.7793429082492
24163,1665943044199,-15.8996001683502
24174,1665943066432,-15.5073889941077
24185,1665943085463,-15.5549005681818
24196,1665943099456,-15.6244344486532
24207,1665943120615,-15.6470854377104
24218,1665943136557,-15.4451625631313
24229,1665943155074,-15.363018202862
24240,1665943175229,-15.205061026936
24251,1665943190577,-15.3824679082492
24262,1665943212324,-15.618321233165
24273,1665943231214,-15.8005366161616
24284,1665943245195,-16.1974615951178
24295,1665943265350,-15.7164535984849
24306,1665943283178,-15.7723248106061
24317,1665943298211,-15.7345854377104
24328,1665943318391,-15.7429582281145
24339,1665943335892,-15.6241477272727
24350,1665943354308,-15.0094539141414
24361,1665943375581,-15.215790719697
24372,1665943389628,-15.0681107954545
24383,1665943411215,-15.1387021254209
24394,1665943429890,-15.667353219697
24405,1665943444890,-15.5060527146465
24416,1665943464475,-15.8679029882155
24427,1665943481035,-15.8021280513468
24438,1665943499157,-15.5618476430976
24449,1665943519157,-15.1598668981481
24460,1665943534756,-15.2104561237374
24471,1665943554367,-15.0608927819865
24482,1665943576988,-15.0055292508418
24493,1665943588050,-15.0048637415825
24504,1665943609417,-15.4608980429293
24515,1665943627544,-15.3320601851852
24526,1665943643097,-16.0073732112795
24537,1665943663257,-15.7235400883838
24548,1665943678940,-15.7371922348485
24559,1665943698103,-15.5005576599327
24570,1665943717541,-15.1998921506734
24581,1665943734059,-15.390998526936
24592,1665943753551,-15.1167613636364
24603,1665943774483,-15.2091277356902
24614,1665943785670,-15.1639257154882
24625,1665943807149,-15.6404750631313
24636,1665943825988,-15.2184738005051
24647,1665943842725,-15.7774621212121
24658,1665943863711,-16.0383075547138
24669,1665943878036,-15.5118029250842
24680,1665943900957,-15.5239951599327
24691,1665943917910,-15.5202125420875
24702,1665943931236,-15.3275015782828
24713,1665943953471,-15.1634022516835
24724,1665943972246,-15.2892150673401
24735,1665943985907,-15.242989793771
24746,1665944006213,-15.1805923821549
24757,1665944023219,-15.5202204335017
24768,1665944044071,-15.2592855639731
24779,1665944062847,-15.5239451809764
24790,1665944076439,-15.707978219697
24801,1665944099262,-15.5293849957913
24812,1665944118889,-15.2694128787879
24823,1665944129133,-15.1113978324916
24834,1665944152277,-15.3323705808081
24845,1665944169918,-15.4122553661616
24856,1665944186245,-15.1597748316498
24867,1665944204804,-15.6404855850168
24878,1665944222764,-15.3364820075758
24889,1665944246991,-15.6347643097643
24900,1665944263263,-15.4957570496633
24911,1665944274896,-15.5771438341751
24922,1665944297705,-15.6713778409091
24933,1665944316472,-14.9656355218855
24944,1665944328271,-14.8919086700337
24955,1665944351392,-15.4268728956229
24966,1665944368071,-15.0917166456229
24977,1665944383693,-15.121853956229
24988,1665944404953,-15.5544349747475
24999,1665944421050,-15.3708885732323
25010,1665944445527,-15.1135942760943
25021,1665944462230,-15.7771911826599
25032,1665944474826,-15.4720670244108
25035,1665944494769,-15.4486163720539
25065,1665944576041,-15.2417666245791
25076,1665944578058,-15.394938973064
25087,1665944579064,-15.5798979377104
25098,1665944624946,-16.2430055765993
25109,1665944626066,-15.5620475589226
25120,1665944627176,-15.2666140572391
25131,1665944673572,-15.3731323653199
25142,1665944674780,-15.7068050294613
25153,1665944676852,-15.5631523569024
25164,1665944722601,-15.5568050294613
25175,1665944723722,-15.6571285774411
25186,1665944769944,-15.3683475378788
25197,1665944771677,-15.5927135942761
25208,1665944773234,-15.8078256523569
25219,1665944819521,-15.2848853114478
25230,1665944820921,-15.3301267887205
25241,1665944824671,-15.5291745580808
25252,1665944868619,-15.4404224537037
25263,1665944870239,-15.5905329335017
25274,1665944876025,-15.7130708122896
25285,1665944917757,-15.340382996633
25296,1665944919509,-15.7681239478115
25307,1665944965277,-15.7629524410774
25318,1665944967361,-15.3645885942761
25329,1665944969818,-16.0086647727273
25340,1665945015012,-15.5758443813131
25351,1665945016773,-15.5555844907407
25362,1665945023865,-15.8857270622896
25373,1665945064026,-15.3825520833333
25384,1665945066423,-15.7366608796296
25395,1665945108908,-15.8669796927609
25406,1665945113821,-15.4213883627946
25417,1665945116261,-15.6168244949495
25428,1665945160632,-15.7857033880471
25439,1665945163197,-15.7485085227273
25450,1665945167495,-15.7684290824916
25461,1665945210434,-15.739228219697
25472,1665945213120,-15.875131523569
25483,1665945223961,-15.3209806397306
25494,1665945260412,-15.7479850589226
25505,1665945263163,-15.5855823863636
25516,1665945306096,-15.612852483165
25527,1665945310031,-15.5244528619529
25538,1665945313118,-15.7361952861953
25549,1665945356866,-15.6158801557239
25560,1665945359559,-15.7906118476431
25571,1665945368891,-16.2528566919192
25582,1665945406787,-15.8449258207071
25593,1665945409737,-15.8955255681818
25604,1665945425496,-16.0633470117845
25615,1665945456917,-15.5806239478114
25626,1665945460498,-15.7033038720539
25637,1665945502021,-15.8144018308081
25648,1665945506581,-15.374053030303
25659,1665945511810,-15.3044639099327
25670,1665945552963,-15.6192234848485
25681,1665945556350,-15.6047953493266
25692,1665945571542,-15.4813788930976
25703,1665945602680,-15.6891650883838
25714,1665945606531,-15.7927451599327
25725,1665945647382,-15.8181107954545
25736,1665945653405,-15.6292324284512
25747,1665945657710,-15.5621054292929
25758,1665945698679,-15.3230902777778
25769,1665945702641,-15.409506523569
25780,1665945709718,-15.26711121633
25791,1665945749599,-15.2773384890572
25802,1665945753026,-15.6389783249158
25813,1665945773519,-15.1594328703704
25824,1665945799836,-15.6527698863636
25835,1665945803458,-15.6536063762626
25846,1665945843731,-15.6060395622896
25857,1665945849917,-15.3011626683502
25868,1665945856049,-15.1002919823232
25879,1665945895269,-14.9600720749158
25890,1665945899564,-14.8639336069024
25901,1665945914043,-15.0637126473064
25912,1665945945289,-15.5154250841751
25923,1665945949440,-15.4322311658249
25934,1665945974948,-15.8985374579125
25945,1665945996225,-15.5697259048822
25956,1665946001142,-15.8228272306397
25967,1665946040374,-15.2859769570707
25978,1665946046097,-15.22109375
25989,1665946053470,-15.0683107112795
26000,1665946091217,-14.7145622895623
26011,1665946095879,-15.36960753367
26022,1665946118558,-14.950373526936
26033,1665946142473,-15.325407723064
26044,1665946147123,-15.3580702861953
26055,1665946185619,-16.2300531355219
26066,1665946193131,-15.5301241582492
